pwm,m1,m2,m3,m4,mean
-52,-85.043823,-86.700521,-87.989064,-87.252754,-86.74654
-53,-87.252754,-88.357219,-90.013917,-88.909451,-88.633335
-54,-89.093529,-89.829839,-91.670614,-90.382072,-90.244014
-55,-91.118382,-92.03877,-93.879545,-92.591002,-92.406925
-56,-93.143235,-94.2477,-95.72032,-93.51139,-94.155661
-57,-94.799933,-96.272553,-98.113328,-95.536243,-96.180514
-58,-96.824786,-97.929251,-99.585949,-97.561096,-97.97527
-59,-98.113328,-99.770026,-101.426724,-99.401871,-99.677987
-60,-99.770026,-101.610802,-103.267499,-101.058569,-101.426724
-61,-101.794879,-103.267499,-104.924197,-102.899344,-103.22148
-62,-103.083422,-104.924197,-106.94905,-105.47643,-105.108275
-63,-105.660507,-106.580895,-108.973903,-106.94905,-107.041089
-64,-106.764973,-108.421671,-110.446523,-108.973903,-108.651767
-65,-107.869438,-110.078368,-112.287299,-110.446523,-110.170407
-66,-110.814679,-112.287299,-113.943997,-111.735066,-112.19526
-67,-111.550989,-113.391764,-115.96885,-114.128074,-113.759919
-68,-113.023609,-115.416617,-117.44147,-115.048462,-115.232539
-69,-115.416617,-116.889237,-119.6504,-117.257392,-117.303412
-70,-116.152927,-119.098168,-121.307098,-118.545935,-118.776032
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.920388,1.104465,1.288543,1.104465,1.104465
10,2.761163,3.129318,3.497473,2.945241,3.083299
11,4.601938,5.154171,5.154171,4.786016,4.924074
12,6.442714,6.994946,7.363102,6.626791,6.856888
13,8.467567,8.835722,9.019799,8.283489,8.651644
14,10.308342,10.860575,11.044652,10.49242,10.676497
15,12.333195,12.885428,13.069505,12.149118,12.609311
16,13.805815,14.173971,14.726203,13.989893,14.173971
17,15.646591,16.198823,16.382901,15.830668,16.014746
18,17.487366,18.039599,18.407754,17.671444,17.901541
19,19.696297,20.248529,20.432607,19.696297,20.018432
20,21.537072,22.273382,22.45746,21.537072,21.951247
21,23.377847,23.93008,24.298235,23.746003,23.838041
22,25.4027,26.139011,26.507166,25.770855,25.954933
23,27.427553,27.979786,28.347941,27.427553,27.795708
24,29.268329,30.372794,30.740949,29.820561,30.050658
25,31.477259,32.213569,32.581724,31.661337,31.983472
26,33.318035,34.238422,34.790655,33.68619,34.008325
27,35.15881,36.63143,36.999585,35.526965,36.079198
28,37.183663,38.472206,39.024438,37.551818,38.058031
29,39.392593,40.312981,41.049291,39.944826,40.174923
30,41.417446,42.521912,43.442299,42.153756,42.383853
31,43.258222,44.91492,45.098997,43.994532,44.316668
32,45.467152,46.939772,47.12385,46.38754,46.479579
33,47.492005,48.59647,49.700936,48.044238,48.458412
34,49.516858,51.173556,51.725788,49.885013,50.575304
35,51.725788,53.014331,53.382486,52.278021,52.600157
36,53.566564,55.223262,55.775494,53.934719,54.62501
37,55.959572,57.248115,57.61627,56.327727,56.787921
38,57.61627,59.457045,59.8252,58.720735,58.904812
39,59.8252,61.665976,61.850053,60.193355,60.883646
40,61.850053,63.506751,64.427139,62.954518,63.184615
41,63.874906,65.531604,66.451992,64.243061,65.025391
42,66.083837,67.740534,68.292767,67.004224,67.280341
43,67.740534,69.765387,70.501697,68.476845,69.121116
44,69.949465,71.79024,72.710628,70.501697,71.238008
45,71.606163,73.631016,74.735481,72.894705,73.216841
46,73.815093,75.655869,76.760334,74.735481,75.241694
47,75.655869,77.680721,78.785187,76.576256,77.174508
48,77.864799,79.889652,80.81004,78.969264,79.383439
49,79.889652,81.730427,82.466737,80.257807,81.086156
50,81.54635,83.571203,84.675668,83.01897,83.203048
51,83.75528,85.596056,86.884598,84.675668,85.227901
52,85.227901,87.252754,88.541296,85.964211,86.74654
53,87.436831,89.093529,90.382072,88.541296,88.863432
54,89.277606,91.486537,92.406925,89.277606,90.612169
55,91.118382,93.327312,94.431778,92.03877,92.72906
56,92.406925,94.98401,95.72032,94.2477,94.339739
57,94.615855,96.640708,98.113328,95.536243,96.226534
58,96.272553,98.849638,99.770026,97.561096,98.113328
59,98.481483,100.690414,101.058569,99.217794,99.862065
60,100.138181,102.347112,103.083422,101.242646,101.70284
61,101.978957,104.187887,105.292352,102.347112,103.451577
62,103.635654,105.844585,107.501283,104.556042,105.384391
63,104.924197,107.869438,108.973903,106.396818,107.041089
64,107.501283,109.526136,110.814679,107.869438,108.927884
65,108.053515,111.550989,111.735066,109.526136,110.216427
66,110.446523,112.471376,114.496229,111.366911,112.19526
67,111.366911,114.496229,115.96885,113.759919,113.897977
68,112.287299,116.70516,117.993703,114.864384,115.462636
69,115.96885,117.993703,119.6504,115.96885,117.395451
70,115.784772,120.018555,120.570788,118.17778,118.637974
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.552233,-1.288543,-1.656698,-0.552233,-1.012426
-10,-2.761163,-3.497473,-3.497473,-2.945241,-3.175338
-11,-4.601938,-4.970094,-5.154171,-4.786016,-4.878055
-12,-6.442714,-6.994946,-6.994946,-6.626791,-6.76485
-13,-8.283489,-8.651644,-9.203877,-8.651644,-8.697664
-14,-10.124265,-10.860575,-10.860575,-10.308342,-10.538439
-15,-12.333195,-12.517273,-13.069505,-12.517273,-12.609311
-16,-13.805815,-13.989893,-14.726203,-13.989893,-14.127951
-17,-15.646591,-16.198823,-16.566979,-15.830668,-16.060765
-18,-17.671444,-17.855521,-18.407754,-17.671444,-17.901541
-19,-19.512219,-20.064452,-20.432607,-19.696297,-19.926394
-20,-21.72115,-22.089305,-22.273382,-21.905227,-21.997266
-21,-23.377847,-23.746003,-24.298235,-23.93008,-23.838041
-22,-25.4027,-25.954933,-26.323088,-25.4027,-25.770855
-23,-27.243476,-27.795708,-28.347941,-27.427553,-27.70367
-24,-29.084251,-29.636484,-30.740949,-29.820561,-29.820561
-25,-31.293182,-32.029492,-32.581724,-31.293182,-31.799395
-26,-33.318035,-33.68619,-34.790655,-33.68619,-33.870267
-27,-35.342887,-36.079198,-36.815508,-35.711043,-35.987159
-28,-37.183663,-37.735896,-38.656283,-37.551818,-37.781915
-29,-39.576671,-40.128904,-41.049291,-40.128904,-40.220942
-30,-41.601524,-42.521912,-43.074144,-41.969679,-42.291815
-31,-43.626377,-44.362687,-44.91492,-44.362687,-44.316668
-32,-45.467152,-46.571617,-47.12385,-46.203462,-46.34152
-33,-47.492005,-48.228315,-49.33278,-48.412393,-48.366373
-34,-49.516858,-50.621323,-51.725788,-50.437246,-50.575304
-35,-51.541711,-52.462099,-53.382486,-52.646176,-52.508118
-36,-53.566564,-55.039184,-55.775494,-54.118796,-54.62501
-37,-55.591417,-57.064037,-57.61627,-56.143649,-56.603843
-38,-57.984425,-58.904812,-59.641123,-58.904812,-58.858793
-39,-59.641123,-60.56151,-61.850053,-60.929665,-60.745588
-40,-62.034131,-63.322673,-64.243061,-62.586363,-63.046557
-41,-63.874906,-64.979371,-66.451992,-64.979371,-65.07141
-42,-65.899759,-67.004224,-68.292767,-66.820147,-67.004224
-43,-67.556457,-69.213155,-70.501697,-68.845,-69.029077
-44,-69.765387,-71.422085,-72.710628,-71.238008,-71.284027
-45,-71.974318,-72.894705,-74.735481,-72.158395,-72.940725
-46,-73.999171,-75.103636,-76.208101,-74.919558,-75.057617
-47,-76.024024,-77.312566,-78.785187,-77.128489,-77.312566
-48,-77.864799,-79.153342,-80.441885,-79.153342,-79.153342
-49,-79.337419,-81.178195,-82.098582,-80.994117,-80.902078
-50,-81.730427,-83.01897,-84.675668,-82.650815,-83.01897
-51,-83.75528,-85.043823,-86.148288,-85.043823,-84.997804
-52,-85.411978,-86.516443,-88.725374,-86.884598,-86.884598
-53,-87.620909,-88.357219,-90.013917,-88.541296,-88.633335
-54,-89.461684,-90.197994,-92.03877,-90.382072,-90.52013
-55,-90.934304,-92.03877,-94.2477,-92.406925,-92.406925
-56,-93.143235,-94.063622,-95.904398,-94.431778,-94.385758
-57,-94.615855,-96.088475,-97.745173,-95.72032,-96.042456
-58,-96.45663,-97.929251,-99.954104,-97.561096,-97.97527
-59,-98.297406,-99.585949,-100.874491,-98.665561,-99.355852
-60,-100.138181,-101.794879,-103.635654,-101.058569,-101.656821
-61,-101.978957,-103.267499,-105.47643,-102.531189,-103.313519
-62,-104.00381,-104.74012,-107.317205,-105.292352,-105.338372
-63,-105.108275,-106.580895,-108.605748,-106.21274,-106.626915
-64,-106.580895,-108.053515,-110.998756,-108.053515,-108.421671
-65,-109.157981,-110.262446,-111.919144,-109.342058,-110.170407
-66,-110.814679,-111.919144,-113.943997,-111.366911,-112.011183
-67,-112.287299,-113.023609,-115.232539,-113.943997,-113.621861
-68,-112.839531,-115.232539,-117.073315,-115.232539,-115.094481
-69,-114.864384,-116.889237,-119.466323,-116.521082,-116.935257
-70,-116.337005,-119.098168,-120.938943,-117.809625,-118.545935
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.552233,1.288543,1.47262,0.184078,0.874368
10,2.761163,3.313396,3.497473,2.761163,3.083299
11,4.601938,5.154171,5.338249,4.601938,4.924074
12,6.626791,6.994946,7.179024,6.626791,6.856888
13,8.467567,8.835722,9.019799,8.651644,8.743683
14,10.308342,10.860575,11.044652,10.308342,10.630478
15,12.149118,12.517273,12.885428,12.517273,12.517273
16,13.621738,14.358048,14.542126,13.989893,14.127951
17,15.646591,16.198823,16.751056,15.830668,16.106785
18,17.671444,18.223676,18.591831,17.855521,18.085618
19,19.328142,20.064452,20.432607,19.696297,19.880374
20,21.352995,22.273382,22.45746,21.72115,21.951247
21,23.561925,24.114158,24.298235,23.561925,23.884061
22,25.218623,25.954933,26.875321,25.586778,25.908914
23,27.243476,27.979786,28.716096,27.795708,27.933767
24,29.084251,30.372794,30.372794,29.452406,29.820561
25,31.477259,32.213569,32.581724,31.845414,32.029492
26,33.318035,34.4225,34.606577,33.68619,34.008325
27,35.342887,36.447353,36.63143,35.711043,36.033178
28,37.183663,38.472206,38.656283,37.919973,38.058031
29,39.392593,40.128904,40.865214,39.576671,39.990845
30,41.233369,42.521912,42.890067,41.969679,42.153756
31,43.626377,44.730842,45.098997,43.810454,44.316668
32,45.467152,46.755695,47.676083,46.019385,46.479579
33,47.492005,48.964625,49.148703,47.676083,48.320354
34,49.700936,51.173556,51.357633,50.253168,50.621323
35,51.725788,53.014331,53.934719,52.093944,52.692196
36,53.566564,55.407339,55.959572,54.671029,54.901126
37,55.591417,57.432192,57.984425,56.511804,56.87996
38,57.800347,59.272968,60.009278,58.35258,58.858793
39,59.641123,61.481898,62.034131,60.745588,60.975685
40,61.665976,63.506751,63.874906,62.402286,62.86248
41,64.058984,65.715681,65.899759,64.979371,65.163449
42,65.899759,67.556457,68.476845,66.451992,67.096263
43,67.924612,69.397232,70.31762,68.845,69.121116
44,69.765387,71.422085,71.974318,71.05393,71.05393
45,71.79024,73.262861,74.183248,72.342473,72.894705
46,73.815093,75.655869,76.024024,74.551403,75.011597
47,75.839946,78.048877,78.232954,76.760334,77.220528
48,77.864799,79.521497,80.257807,78.417032,79.015284
49,79.705574,81.54635,82.834893,80.441885,81.132175
50,81.54635,83.939358,84.49159,82.650815,83.157028
51,83.387125,85.411978,85.780133,84.49159,84.767707
52,85.227901,87.436831,88.725374,86.148288,86.884598
53,87.252754,89.645762,89.829839,87.620909,88.587316
54,89.277606,91.302459,91.854692,89.645762,90.52013
55,91.118382,92.959157,94.431778,92.222847,92.683041
56,92.959157,94.799933,95.904398,94.2477,94.477797
57,94.615855,97.008863,97.561096,95.168088,96.088475
58,96.272553,98.665561,99.401871,97.192941,97.883231
59,98.481483,100.322259,101.242646,98.849638,99.724007
60,100.138181,102.347112,103.267499,101.242646,101.74886
61,101.794879,103.819732,105.47643,102.899344,103.497596
62,103.635654,105.660507,107.317205,104.556042,105.292352
63,105.292352,107.68536,109.157981,106.764973,107.225167
64,107.133128,109.710213,110.630601,107.501283,108.743806
65,108.973903,110.998756,111.550989,109.157981,110.170407
66,109.342058,112.839531,114.128074,111.550989,111.965163
67,111.735066,114.496229,115.784772,113.023609,113.759919
68,113.207687,116.70516,117.809625,114.312152,115.508656
69,115.232539,118.361858,118.91409,116.521082,117.257392
70,116.889237,120.018555,120.754866,118.361858,119.006129
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.104465,-0.73631,-1.288543,-1.288543,-1.104465
-10,-2.945241,-3.129318,-3.497473,-2.945241,-3.129318
-11,-4.601938,-4.786016,-5.338249,-4.786016,-4.878055
-12,-6.442714,-6.994946,-7.179024,-6.994946,-6.902908
-13,-8.467567,-8.651644,-9.019799,-8.651644,-8.697664
-14,-10.308342,-10.676497,-10.860575,-10.676497,-10.630478
-15,-12.149118,-12.517273,-12.885428,-12.333195,-12.471253
-16,-13.621738,-13.989893,-14.358048,-13.989893,-13.989893
-17,-15.646591,-16.014746,-16.935134,-16.014746,-16.152804
-18,-17.487366,-18.039599,-18.407754,-17.855521,-17.94756
-19,-19.328142,-20.064452,-20.616684,-20.064452,-20.018432
-20,-21.537072,-21.905227,-22.641537,-21.905227,-21.997266
-21,-23.561925,-23.93008,-24.298235,-23.746003,-23.884061
-22,-25.218623,-25.954933,-26.323088,-25.770855,-25.816875
-23,-27.427553,-27.979786,-28.347941,-27.795708,-27.887747
-24,-29.268329,-29.820561,-30.556871,-29.452406,-29.774542
-25,-31.293182,-32.029492,-32.581724,-31.845414,-31.937453
-26,-33.133957,-33.870267,-34.4225,-33.68619,-33.778228
-27,-35.342887,-36.079198,-36.63143,-35.89512,-35.987159
-28,-37.183663,-38.104051,-38.472206,-37.919973,-37.919973
-29,-39.392593,-40.128904,-40.865214,-39.760748,-40.036865
-30,-41.601524,-42.337834,-42.705989,-41.601524,-42.061718
-31,-43.626377,-44.546764,-45.283075,-43.994532,-44.362687
-32,-45.65123,-46.571617,-47.492005,-45.835307,-46.38754
-33,-47.307928,-48.59647,-49.148703,-48.044238,-48.274335
-34,-49.516858,-50.621323,-51.357633,-50.069091,-50.391226
-35,-51.357633,-52.646176,-53.566564,-52.093944,-52.416079
-36,-53.750641,-54.671029,-55.407339,-54.671029,-54.62501
-37,-55.591417,-56.87996,-57.984425,-56.695882,-56.787921
-38,-57.800347,-58.904812,-59.641123,-58.35258,-58.674716
-39,-59.8252,-60.929665,-62.034131,-60.377433,-60.791607
-40,-62.034131,-63.138596,-63.874906,-63.138596,-63.046557
-41,-63.874906,-64.979371,-65.899759,-64.427139,-64.795294
-42,-65.899759,-67.372379,-68.476845,-67.004224,-67.188302
-43,-67.924612,-69.029077,-70.31762,-68.660922,-68.983058
-44,-69.949465,-70.869853,-72.158395,-70.501697,-70.869853
-45,-71.974318,-72.894705,-73.999171,-72.894705,-72.940725
-46,-73.999171,-75.103636,-76.208101,-75.103636,-75.103636
-47,-76.024024,-76.944411,-78.417032,-76.208101,-76.898392
-48,-78.048877,-78.785187,-80.073729,-78.417032,-78.831206
-49,-79.705574,-80.994117,-82.650815,-80.441885,-80.948098
-50,-81.730427,-82.650815,-84.675668,-82.834893,-82.972951
-51,-83.571203,-84.49159,-86.332366,-84.859746,-84.813726
-52,-85.411978,-86.884598,-88.357219,-86.148288,-86.700521
-53,-87.252754,-88.541296,-90.013917,-88.173141,-88.495277
-54,-89.461684,-90.382072,-92.406925,-89.829839,-90.52013
-55,-90.934304,-92.591002,-93.879545,-91.854692,-92.314886
-56,-92.959157,-94.2477,-95.536243,-93.327312,-94.017603
-57,-94.2477,-95.72032,-97.377018,-96.272553,-95.904398
-58,-96.640708,-97.561096,-99.401871,-97.008863,-97.653134
-59,-98.481483,-99.585949,-101.242646,-99.770026,-99.770026
-60,-100.138181,-101.058569,-103.267499,-101.610802,-101.518763
-61,-101.794879,-102.899344,-105.47643,-102.715267,-103.22148
-62,-104.00381,-104.924197,-106.764973,-104.187887,-104.970217
-63,-105.292352,-106.396818,-108.973903,-106.396818,-106.764973
-64,-106.21274,-108.421671,-110.814679,-107.869438,-108.329632
-65,-108.605748,-109.894291,-112.287299,-110.262446,-110.262446
-66,-110.446523,-111.735066,-113.943997,-111.550989,-111.919144
-67,-112.103221,-113.759919,-115.784772,-113.759919,-113.851958
-68,-113.391764,-115.416617,-117.625547,-114.496229,-115.232539
-69,-115.600695,-116.521082,-119.6504,-117.073315,-117.211373
-70,-117.625547,-118.91409,-120.938943,-117.993703,-118.868071
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.73631,1.104465,1.47262,1.47262,1.196504
10,2.761163,3.129318,3.497473,2.945241,3.083299
11,4.786016,4.970094,5.154171,4.786016,4.924074
12,6.626791,6.810869,7.179024,6.810869,6.856888
13,8.467567,8.651644,9.019799,8.651644,8.697664
14,10.308342,10.676497,10.860575,10.49242,10.584458
15,12.333195,12.70135,12.885428,12.333195,12.563292
16,13.805815,14.173971,14.542126,13.989893,14.127951
17,15.462513,16.198823,16.751056,16.014746,16.106785
18,17.303289,18.223676,18.591831,17.671444,17.94756
19,19.144064,20.248529,20.616684,19.880374,19.972413
20,21.72115,22.089305,22.825615,21.537072,22.043285
21,23.377847,24.298235,24.482313,23.561925,23.93008
22,25.034545,25.770855,26.507166,25.770855,25.770855
23,27.243476,27.795708,28.347941,27.795708,27.795708
24,29.084251,30.188716,30.372794,29.452406,29.774542
25,31.477259,32.029492,32.765802,31.845414,32.029492
26,33.318035,34.238422,34.238422,33.68619,33.870267
27,35.342887,36.079198,36.63143,35.526965,35.89512
28,37.183663,38.288128,38.472206,37.551818,37.873954
29,39.392593,40.312981,40.865214,39.944826,40.128904
30,41.417446,42.521912,43.074144,41.969679,42.245795
31,43.442299,44.546764,45.467152,43.626377,44.270648
32,45.283075,46.571617,47.492005,46.203462,46.38754
33,47.492005,48.964625,48.964625,47.86016,48.320354
34,49.700936,50.805401,51.541711,50.253168,50.575304
35,51.541711,53.198409,53.198409,52.646176,52.646176
36,53.566564,55.039184,55.591417,53.934719,54.532971
37,55.591417,57.432192,57.61627,56.143649,56.695882
38,57.61627,59.08889,59.641123,58.720735,58.766754
39,59.8252,61.297821,61.665976,60.56151,60.837627
40,61.850053,63.690829,63.874906,62.770441,63.046557
41,63.874906,65.531604,66.267914,64.427139,65.025391
42,66.083837,67.372379,68.476845,67.004224,67.234321
43,67.924612,69.765387,70.133542,68.292767,69.029077
44,69.765387,71.422085,72.52655,70.501697,71.05393
45,71.974318,73.631016,74.551403,72.52655,73.170822
46,73.815093,75.839946,76.576256,74.919558,75.287713
47,75.655869,77.496644,78.601109,76.208101,76.990431
48,77.864799,79.521497,80.625962,78.785187,79.199361
49,79.705574,81.730427,82.28266,80.257807,80.994117
50,81.730427,83.203048,84.123435,82.098582,82.788873
51,83.571203,85.596056,86.516443,84.675668,85.089842
52,85.411978,87.436831,88.173141,86.884598,86.976637
53,87.436831,89.093529,90.382072,88.541296,88.863432
54,88.909451,91.118382,91.670614,90.382072,90.52013
55,90.750227,93.143235,93.879545,92.03877,92.452944
56,93.143235,94.98401,95.352165,93.327312,94.201681
57,94.615855,96.45663,97.929251,95.536243,96.134495
58,96.272553,98.113328,99.954104,96.824786,97.791193
59,98.481483,100.690414,101.610802,99.401871,100.046142
60,100.322259,101.794879,102.715267,100.690414,101.380705
61,101.610802,103.635654,104.924197,101.978957,103.037402
62,103.083422,105.844585,106.764973,104.74012,105.108275
63,105.47643,107.317205,108.421671,105.844585,106.764973
64,107.501283,109.157981,110.262446,108.421671,108.835845
65,108.973903,110.998756,112.471376,110.078368,110.630601
66,109.342058,113.023609,113.759919,111.182834,111.827105
67,111.550989,114.128074,116.337005,113.575842,113.897977
68,113.207687,115.96885,117.257392,114.864384,115.324578
69,114.312152,117.809625,118.545935,116.337005,116.751179
70,116.337005,119.6504,120.570788,118.17778,118.683993
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.73631,-1.288543,-1.47262,-0.920388,-1.104465
-10,-2.577086,-3.129318,-3.129318,-2.945241,-2.945241
-11,-4.601938,-4.970094,-5.154171,-4.786016,-4.878055
-12,-6.442714,-6.994946,-7.179024,-6.810869,-6.856888
-13,-8.283489,-8.651644,-9.019799,-8.467567,-8.605625
-14,-10.308342,-10.676497,-11.044652,-10.49242,-10.630478
-15,-12.149118,-12.517273,-12.885428,-12.149118,-12.425234
-16,-13.805815,-14.173971,-14.358048,-13.805815,-14.035912
-17,-15.646591,-16.198823,-16.566979,-16.014746,-16.106785
-18,-17.487366,-17.855521,-18.407754,-17.671444,-17.855521
-19,-19.512219,-20.064452,-20.432607,-19.696297,-19.926394
-20,-21.537072,-21.72115,-22.641537,-21.537072,-21.859208
-21,-23.377847,-23.93008,-24.66639,-23.377847,-23.838041
-22,-25.218623,-25.770855,-26.323088,-25.770855,-25.770855
-23,-27.059398,-27.979786,-28.163863,-27.611631,-27.70367
-24,-29.084251,-29.820561,-30.556871,-29.636484,-29.774542
-25,-31.477259,-32.213569,-32.765802,-31.661337,-32.029492
-26,-33.133957,-33.870267,-34.238422,-34.054345,-33.824248
-27,-35.342887,-36.263275,-36.63143,-35.711043,-35.987159
-28,-37.183663,-38.288128,-38.472206,-37.36774,-37.827934
-29,-39.208516,-40.128904,-41.049291,-40.128904,-40.128904
-30,-41.417446,-41.969679,-43.258222,-42.153756,-42.199776
-31,-43.442299,-44.546764,-45.098997,-43.810454,-44.224629
-32,-45.467152,-46.571617,-47.492005,-46.203462,-46.433559
-33,-47.492005,-48.412393,-49.33278,-48.044238,-48.320354
-34,-49.33278,-50.621323,-51.357633,-50.621323,-50.483265
-35,-51.541711,-52.646176,-53.382486,-52.278021,-52.462099
-36,-53.566564,-54.302874,-55.591417,-54.118796,-54.394913
-37,-55.591417,-56.695882,-57.984425,-56.511804,-56.695882
-38,-57.61627,-59.08889,-59.8252,-58.720735,-58.812774
-39,-59.8252,-60.929665,-61.850053,-60.929665,-60.883646
-40,-62.034131,-62.770441,-64.058984,-62.402286,-62.81646
-41,-63.874906,-64.979371,-66.083837,-64.979371,-64.979371
-42,-65.899759,-67.004224,-68.476845,-66.451992,-66.958205
-43,-67.740534,-69.213155,-70.133542,-69.029077,-69.029077
-44,-69.949465,-70.869853,-72.342473,-71.05393,-71.05393
-45,-71.79024,-73.078783,-74.367326,-72.894705,-73.032764
-46,-73.815093,-75.103636,-76.208101,-74.367326,-74.873539
-47,-76.024024,-76.760334,-78.601109,-77.128489,-77.128489
-48,-77.864799,-78.601109,-80.257807,-79.153342,-78.969264
-49,-79.521497,-80.625962,-82.466737,-81.178195,-80.948098
-50,-81.730427,-82.834893,-84.675668,-82.834893,-83.01897
-51,-83.387125,-85.043823,-86.516443,-84.307513,-84.813726
-52,-85.596056,-86.700521,-88.541296,-86.516443,-86.838579
-53,-87.620909,-88.725374,-89.829839,-88.173141,-88.587316
-54,-89.277606,-90.566149,-92.406925,-90.197994,-90.612169
-55,-90.934304,-92.222847,-93.879545,-92.406925,-92.360905
-56,-93.143235,-93.695467,-95.536243,-93.879545,-94.063622
-57,-94.615855,-95.72032,-97.561096,-95.352165,-95.812359
-58,-96.45663,-97.745173,-99.401871,-97.377018,-97.745173
-59,-98.481483,-99.401871,-101.242646,-98.849638,-99.49391
-60,-100.322259,-101.242646,-103.083422,-101.058569,-101.426724
-61,-101.978957,-103.267499,-105.292352,-102.899344,-103.359538
-62,-103.083422,-104.74012,-107.317205,-104.924197,-105.016236
-63,-105.108275,-106.580895,-109.157981,-106.21274,-106.764973
-64,-107.501283,-108.053515,-110.814679,-108.421671,-108.697787
-65,-107.68536,-109.526136,-111.366911,-110.262446,-109.710213
-66,-110.446523,-111.550989,-114.128074,-111.919144,-112.011183
-67,-110.998756,-113.207687,-115.784772,-113.391764,-113.345745
-68,-112.471376,-115.048462,-117.809625,-115.232539,-115.140501
-69,-115.048462,-116.70516,-119.466323,-116.521082,-116.935257
-70,-115.784772,-118.545935,-121.123021,-117.993703,-118.361858
