pwm,m1,m2,m3,m4,mean
-52,-89.645762,-90.566149,-89.829839,-90.750227,-90.197994
-53,-91.670614,-92.406925,-91.854692,-92.77508,-92.176828
-54,-93.143235,-94.063622,-93.879545,-94.431778,-93.879545
-55,-95.536243,-96.088475,-95.536243,-96.088475,-95.812359
-56,-97.008863,-98.113328,-97.377018,-98.665561,-97.791193
-57,-99.401871,-99.585949,-99.401871,-100.506336,-99.724007
-58,-100.690414,-101.978957,-101.242646,-102.347112,-101.564782
-59,-102.715267,-104.00381,-103.267499,-103.083422,-103.267499
-60,-104.924197,-105.47643,-105.292352,-105.660507,-105.338372
-61,-106.396818,-107.501283,-107.317205,-107.68536,-107.225167
-62,-108.605748,-108.973903,-109.157981,-109.526136,-109.065942
-63,-110.078368,-111.366911,-110.814679,-111.366911,-110.906717
-64,-111.735066,-113.207687,-112.471376,-112.839531,-112.563415
-65,-113.943997,-114.680307,-114.312152,-115.048462,-114.496229
-66,-115.784772,-116.521082,-115.96885,-116.70516,-116.244966
-67,-116.889237,-117.993703,-117.809625,-118.361858,-117.763606
-68,-119.098168,-120.018555,-119.6504,-120.018555,-119.69642
-69,-120.754866,-121.675253,-121.307098,-121.859331,-121.399137
-70,-122.043408,-123.331951,-123.147874,-123.700106,-123.055835
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.47262,1.47262,1.288543,1.47262,1.426601
10,3.497473,3.313396,3.129318,3.129318,3.267376
11,5.338249,5.154171,5.154171,4.970094,5.154171
12,7.179024,6.810869,7.179024,6.994946,7.040966
13,9.019799,9.203877,9.019799,9.019799,9.065819
14,11.044652,11.22873,11.044652,11.22873,11.136691
15,13.069505,13.069505,12.885428,13.069505,13.023486
16,14.542126,14.542126,14.542126,14.726203,14.588145
17,16.751056,16.751056,16.751056,16.566979,16.705037
18,18.407754,18.775909,18.407754,18.591831,18.545812
19,20.432607,20.984839,20.432607,20.616684,20.616684
20,22.273382,22.825615,22.45746,22.825615,22.595518
21,24.482313,24.850468,24.482313,24.66639,24.620371
22,26.507166,27.059398,26.691243,26.875321,26.783282
23,28.532019,29.084251,28.532019,28.716096,28.716096
24,30.372794,30.925027,30.740949,31.109104,30.786968
25,32.765802,33.318035,32.949879,32.949879,32.995899
26,34.606577,35.526965,34.974732,35.15881,35.066771
27,36.815508,37.735896,37.183663,37.36774,37.275702
28,39.024438,39.760748,39.208516,39.576671,39.392593
29,41.049291,41.785601,41.417446,41.969679,41.555504
30,43.626377,44.178609,43.626377,44.178609,43.902493
31,45.467152,46.203462,45.835307,46.38754,45.973365
32,47.492005,48.412393,48.044238,48.59647,48.136276
33,49.700936,50.437246,49.885013,50.621323,50.161129
34,51.725788,52.830254,52.278021,53.014331,52.462099
35,53.750641,54.855107,54.302874,54.302874,54.302874
36,56.143649,57.248115,56.327727,56.695882,56.603843
37,58.536657,59.641123,58.536657,59.457045,59.042871
38,60.56151,61.481898,60.745588,61.113743,60.975685
39,62.770441,63.506751,62.954518,63.138596,63.092577
40,64.795294,65.899759,64.979371,65.531604,65.301507
41,66.820147,68.108689,67.188302,68.108689,67.556457
42,69.029077,70.501697,69.213155,70.501697,69.811407
43,71.05393,72.158395,71.422085,71.606163,71.560143
44,73.078783,74.367326,73.262861,74.551403,73.815093
45,75.287713,76.392179,75.287713,76.024024,75.747907
46,77.312566,78.785187,77.680721,78.601109,78.094896
47,79.337419,80.441885,79.337419,80.625962,79.935671
48,81.362272,82.834893,81.730427,81.914505,81.960524
49,83.571203,84.859746,83.939358,84.307513,84.169455
50,85.411978,87.068676,85.411978,86.332366,86.05625
51,87.436831,88.357219,87.804986,88.909451,88.127122
52,89.277606,90.750227,89.461684,90.013917,89.875858
53,91.486537,92.77508,91.118382,92.77508,92.03877
54,92.959157,94.615855,93.327312,94.431778,93.833526
55,95.352165,96.272553,95.352165,95.904398,95.72032
56,97.008863,98.481483,97.192941,98.113328,97.699154
57,98.665561,100.322259,99.585949,99.585949,99.539929
58,100.874491,102.347112,100.874491,102.163034,101.564782
59,102.899344,104.00381,102.347112,103.819732,103.267499
60,104.556042,106.21274,104.371965,105.108275,105.062255
61,106.580895,108.053515,106.580895,107.869438,107.271186
62,108.053515,109.526136,108.421671,109.526136,108.881864
63,109.894291,111.550989,110.078368,111.182834,110.67662
64,111.919144,113.391764,112.287299,113.023609,112.655454
65,112.839531,115.048462,113.759919,114.496229,114.036035
66,114.680307,117.44147,115.600695,116.70516,116.106908
67,117.073315,118.545935,117.073315,118.545935,117.809625
68,118.91409,120.386711,118.545935,120.202633,119.512342
69,120.386711,122.227486,120.754866,121.491176,121.215059
70,122.411563,123.700106,122.595641,123.516029,123.055835
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.104465,-1.47262,-1.104465,-1.656698,-1.334562
-10,-3.497473,-3.313396,-3.313396,-3.313396,-3.359415
-11,-5.154171,-5.154171,-4.970094,-5.154171,-5.108152
-12,-7.179024,-7.363102,-6.994946,-7.179024,-7.179024
-13,-8.835722,-9.019799,-8.835722,-9.203877,-8.97378
-14,-11.044652,-11.044652,-10.860575,-11.044652,-10.998633
-15,-13.069505,-13.069505,-12.885428,-13.069505,-13.023486
-16,-14.358048,-14.726203,-14.542126,-14.726203,-14.588145
-17,-16.751056,-16.751056,-16.751056,-16.935134,-16.797075
-18,-18.591831,-18.775909,-18.407754,-18.591831,-18.591831
-19,-20.616684,-20.800762,-20.616684,-20.800762,-20.708723
-20,-22.641537,-23.009692,-22.641537,-22.825615,-22.779595
-21,-24.298235,-24.66639,-24.66639,-24.66639,-24.574351
-22,-26.691243,-26.875321,-26.507166,-27.059398,-26.783282
-23,-28.532019,-28.900174,-28.716096,-28.900174,-28.762115
-24,-30.925027,-31.293182,-30.740949,-31.109104,-31.017065
-25,-32.765802,-33.502112,-32.765802,-33.502112,-33.133957
-26,-34.790655,-35.15881,-34.974732,-35.15881,-35.020752
-27,-36.999585,-37.183663,-37.183663,-37.183663,-37.137644
-28,-39.024438,-39.576671,-39.392593,-39.576671,-39.392593
-29,-41.233369,-41.601524,-41.417446,-41.601524,-41.463466
-30,-43.442299,-44.178609,-43.810454,-44.362687,-43.948512
-31,-45.467152,-46.019385,-45.65123,-45.835307,-45.743268
-32,-47.676083,-48.59647,-47.86016,-48.59647,-48.182296
-33,-49.885013,-50.621323,-50.069091,-50.621323,-50.299188
-34,-51.909866,-52.646176,-52.093944,-52.646176,-52.32404
-35,-54.302874,-54.671029,-54.302874,-54.486952,-54.440932
-36,-56.143649,-56.87996,-56.511804,-56.695882,-56.557824
-37,-58.536657,-59.272968,-58.720735,-59.457045,-58.996851
-38,-60.377433,-61.297821,-60.929665,-61.297821,-60.975685
-39,-62.770441,-63.506751,-63.322673,-63.138596,-63.184615
-40,-64.795294,-65.715681,-65.531604,-65.531604,-65.393546
-41,-66.820147,-67.924612,-67.556457,-68.108689,-67.602476
-42,-69.397232,-70.133542,-69.58131,-70.133542,-69.811407
-43,-71.05393,-71.79024,-71.422085,-71.606163,-71.468105
-44,-73.262861,-74.367326,-73.815093,-74.551403,-73.999171
-45,-75.471791,-76.024024,-75.839946,-75.839946,-75.793927
-46,-77.312566,-78.232954,-77.864799,-78.417032,-77.956838
-47,-79.521497,-80.257807,-79.889652,-80.81004,-80.119749
-48,-81.178195,-82.650815,-81.730427,-82.466737,-82.006544
-49,-83.203048,-83.939358,-83.939358,-83.939358,-83.75528
-50,-85.780133,-86.332366,-85.780133,-86.700521,-86.148288
-51,-87.620909,-88.357219,-87.804986,-88.725374,-88.127122
-52,-89.645762,-90.197994,-89.461684,-90.566149,-89.967897
-53,-91.486537,-92.222847,-92.03877,-92.77508,-92.130808
-54,-93.695467,-94.615855,-93.695467,-94.799933,-94.201681
-55,-95.352165,-96.45663,-95.536243,-96.088475,-95.858378
-56,-97.008863,-98.297406,-97.377018,-98.297406,-97.745173
-57,-99.217794,-100.138181,-99.217794,-100.506336,-99.770026
-58,-101.058569,-101.978957,-101.426724,-102.347112,-101.70284
-59,-103.083422,-103.819732,-103.083422,-103.451577,-103.359538
-60,-105.108275,-106.028662,-105.108275,-105.47643,-105.43041
-61,-106.764973,-107.68536,-106.94905,-107.317205,-107.179147
-62,-108.605748,-109.342058,-108.789826,-109.894291,-109.157981
-63,-110.262446,-111.182834,-110.078368,-111.182834,-110.67662
-64,-112.287299,-113.023609,-112.287299,-112.655454,-112.563415
-65,-113.759919,-115.048462,-114.312152,-114.312152,-114.358171
-66,-115.784772,-116.889237,-115.96885,-116.889237,-116.383024
-67,-116.889237,-118.730013,-117.993703,-118.730013,-118.085741
-68,-118.91409,-119.834478,-119.098168,-120.386711,-119.558362
-69,-120.570788,-121.859331,-120.938943,-121.859331,-121.307098
-70,-121.675253,-123.700106,-123.147874,-123.516029,-123.009815
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.288543,1.288543,1.288543,1.104465,1.242523
10,3.313396,3.313396,3.497473,3.313396,3.359415
11,4.970094,5.338249,5.154171,5.154171,5.154171
12,7.179024,7.179024,6.994946,7.179024,7.133005
13,9.019799,9.019799,8.835722,9.019799,8.97378
14,11.044652,11.044652,11.044652,11.044652,11.044652
15,13.069505,13.253583,12.885428,13.069505,13.069505
16,14.542126,14.726203,14.358048,14.726203,14.588145
17,16.382901,16.751056,16.382901,16.751056,16.566979
18,18.407754,18.591831,18.591831,18.407754,18.499793
19,20.432607,20.984839,20.432607,20.616684,20.616684
20,22.641537,22.825615,22.641537,22.641537,22.687557
21,24.482313,25.034545,24.482313,25.034545,24.758429
22,26.507166,27.059398,26.507166,27.059398,26.783282
23,28.347941,29.084251,28.532019,29.084251,28.762115
24,30.556871,31.293182,30.556871,30.740949,30.786968
25,32.765802,33.502112,32.765802,32.949879,32.995899
26,34.606577,35.526965,34.974732,35.526965,35.15881
27,36.815508,37.551818,37.183663,37.735896,37.321721
28,39.024438,39.576671,39.024438,39.576671,39.300555
29,41.233369,41.969679,41.417446,41.785601,41.601524
30,43.442299,44.362687,43.626377,43.626377,43.764435
31,45.467152,46.38754,45.467152,46.019385,45.835307
32,47.676083,48.59647,47.676083,48.228315,48.044238
33,49.700936,50.805401,49.700936,50.621323,50.207149
34,51.909866,53.014331,51.909866,52.462099,52.32404
35,53.750641,55.039184,54.486952,55.039184,54.57899
36,56.143649,57.61627,56.511804,57.248115,56.87996
37,58.168502,59.272968,58.536657,58.720735,58.674716
38,60.377433,61.481898,60.745588,61.113743,60.929665
39,62.402286,63.874906,62.586363,63.874906,63.184615
40,64.795294,65.899759,64.979371,66.267914,65.485585
41,66.820147,67.924612,66.820147,67.740534,67.32636
42,69.029077,69.949465,69.397232,69.765387,69.53529
43,70.869853,72.52655,71.05393,72.158395,71.652182
44,73.078783,74.551403,73.446938,73.815093,73.723054
45,74.919558,76.576256,75.471791,76.208101,75.793927
46,77.312566,78.417032,77.312566,78.417032,77.864799
47,79.337419,80.994117,79.337419,80.073729,79.935671
48,81.362272,82.650815,81.178195,82.650815,81.960524
49,83.387125,84.675668,83.387125,84.859746,84.077416
50,84.859746,86.700521,85.780133,86.148288,85.872172
51,87.252754,88.909451,87.252754,88.173141,87.897025
52,89.277606,90.750227,89.645762,90.013917,89.921878
53,91.118382,92.77508,91.670614,92.591002,92.03877
54,93.327312,94.615855,93.51139,93.879545,93.833526
55,95.352165,96.45663,95.352165,96.272553,95.858378
56,97.008863,98.665561,97.008863,98.665561,97.837212
57,98.849638,100.690414,98.849638,99.585949,99.49391
58,100.506336,102.347112,101.058569,102.531189,101.610802
59,102.715267,104.187887,103.083422,103.451577,103.359538
60,104.00381,106.028662,104.74012,105.660507,105.108275
61,106.396818,108.053515,106.396818,107.68536,107.133128
62,108.421671,110.078368,108.421671,109.894291,109.204
63,109.710213,111.919144,110.078368,111.366911,110.768659
64,111.735066,113.575842,111.919144,113.023609,112.563415
65,113.575842,115.416617,113.759919,114.496229,114.312152
66,115.232539,117.257392,115.784772,116.889237,116.290985
67,116.521082,117.993703,116.889237,117.809625,117.303412
68,118.17778,119.834478,118.545935,120.754866,119.328265
69,118.17778,122.227486,121.123021,121.675253,120.800885
70,122.043408,124.436416,122.411563,123.147874,123.009815
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.47262,-0.920388,-1.104465,-1.840775,-1.334562
-10,-3.313396,-3.129318,-3.129318,-3.497473,-3.267376
-11,-5.154171,-5.154171,-5.154171,-5.338249,-5.20019
-12,-6.994946,-7.363102,-6.810869,-7.179024,-7.086985
-13,-9.019799,-9.203877,-9.019799,-9.203877,-9.111838
-14,-10.860575,-11.22873,-10.860575,-11.044652,-10.998633
-15,-13.069505,-12.885428,-13.069505,-13.069505,-13.023486
-16,-14.542126,-14.726203,-14.542126,-14.726203,-14.634164
-17,-16.566979,-16.935134,-16.566979,-16.566979,-16.659017
-18,-18.407754,-18.959987,-18.591831,-18.775909,-18.68387
-19,-20.616684,-20.800762,-20.616684,-20.800762,-20.708723
-20,-22.45746,-22.825615,-22.641537,-23.009692,-22.733576
-21,-24.66639,-24.850468,-24.482313,-24.66639,-24.66639
-22,-26.507166,-26.875321,-26.875321,-26.875321,-26.783282
-23,-28.347941,-28.716096,-28.716096,-29.084251,-28.716096
-24,-30.556871,-31.293182,-30.556871,-31.109104,-30.879007
-25,-32.765802,-33.133957,-32.949879,-33.318035,-33.041918
-26,-34.974732,-35.342887,-35.15881,-34.974732,-35.112791
-27,-36.999585,-37.183663,-37.183663,-37.551818,-37.229682
-28,-39.024438,-39.760748,-39.208516,-39.760748,-39.438613
-29,-41.233369,-41.785601,-41.601524,-41.417446,-41.509485
-30,-43.442299,-43.810454,-43.626377,-44.178609,-43.764435
-31,-45.283075,-46.203462,-45.835307,-46.203462,-45.881327
-32,-47.676083,-48.228315,-48.044238,-48.59647,-48.136276
-33,-49.700936,-50.437246,-50.253168,-50.253168,-50.161129
-34,-51.725788,-52.830254,-52.278021,-52.462099,-52.32404
-35,-54.118796,-54.855107,-54.302874,-54.486952,-54.440932
-36,-56.327727,-57.064037,-56.511804,-56.695882,-56.649863
-37,-58.35258,-58.904812,-58.904812,-59.457045,-58.904812
-38,-60.929665,-61.113743,-61.113743,-61.481898,-61.159762
-39,-62.770441,-63.506751,-62.954518,-63.138596,-63.092577
-40,-64.979371,-65.899759,-65.347526,-65.347526,-65.393546
-41,-67.004224,-67.556457,-67.372379,-68.108689,-67.510437
-42,-69.029077,-69.765387,-69.58131,-69.949465,-69.58131
-43,-71.238008,-71.79024,-71.422085,-72.158395,-71.652182
-44,-73.262861,-73.999171,-73.815093,-73.999171,-73.769074
-45,-75.471791,-75.839946,-75.655869,-76.392179,-75.839946
-46,-77.496644,-78.048877,-77.864799,-78.601109,-78.002857
-47,-79.705574,-80.073729,-80.073729,-80.441885,-80.073729
-48,-81.362272,-82.466737,-81.54635,-81.730427,-81.776447
-49,-83.571203,-84.49159,-83.75528,-84.123435,-83.985377
-50,-85.411978,-86.332366,-85.780133,-86.516443,-86.01023
-51,-87.620909,-88.173141,-87.620909,-88.541296,-87.989064
-52,-89.645762,-90.197994,-89.829839,-90.566149,-90.059936
-53,-91.302459,-92.222847,-91.854692,-92.03877,-91.854692
-54,-93.327312,-94.063622,-93.51139,-94.615855,-93.879545
-55,-95.352165,-96.45663,-95.352165,-96.088475,-95.812359
-56,-97.008863,-98.297406,-97.377018,-97.561096,-97.561096
-57,-99.401871,-99.954104,-99.401871,-99.770026,-99.631968
-58,-100.690414,-101.978957,-100.874491,-101.242646,-101.196627
-59,-102.531189,-103.451577,-103.083422,-104.00381,-103.267499
-60,-104.74012,-105.660507,-104.924197,-105.108275,-105.108275
-61,-106.580895,-107.68536,-106.764973,-107.317205,-107.087108
-62,-108.237593,-109.342058,-108.605748,-109.526136,-108.927884
-63,-110.078368,-111.182834,-110.262446,-110.814679,-110.584582
-64,-111.919144,-112.287299,-112.287299,-112.287299,-112.19526
-65,-113.207687,-114.680307,-113.759919,-113.943997,-113.897977
-66,-115.416617,-116.152927,-116.152927,-116.70516,-116.106908
-67,-117.257392,-118.17778,-117.073315,-117.993703,-117.625547
-68,-118.17778,-120.018555,-119.282245,-120.386711,-119.466323
-69,-120.018555,-122.043408,-121.307098,-121.675253,-121.261079
-70,-122.411563,-123.516029,-123.147874,-122.963796,-123.009815
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.288543,1.288543,1.104465,1.104465,1.196504
10,3.313396,3.497473,3.129318,3.313396,3.313396
11,5.154171,5.338249,4.970094,5.154171,5.154171
12,6.994946,6.994946,7.179024,7.179024,7.086985
13,9.019799,9.019799,8.835722,9.387954,9.065819
14,10.860575,11.044652,11.044652,11.044652,10.998633
15,13.069505,13.069505,13.069505,13.253583,13.115525
16,14.542126,14.726203,14.542126,14.726203,14.634164
17,16.382901,16.751056,16.382901,16.566979,16.520959
18,18.407754,18.959987,18.407754,18.407754,18.545812
19,20.432607,20.616684,20.616684,20.800762,20.616684
20,22.641537,22.825615,22.641537,23.009692,22.779595
21,24.66639,24.850468,24.66639,24.850468,24.758429
22,26.507166,26.875321,26.507166,26.875321,26.691243
23,28.347941,29.084251,28.532019,29.084251,28.762115
24,30.740949,31.293182,30.556871,30.740949,30.832988
25,32.581724,33.502112,32.765802,32.949879,32.949879
26,34.790655,35.526965,34.790655,35.342887,35.112791
27,36.815508,37.735896,36.999585,37.735896,37.321721
28,38.840361,39.760748,39.392593,39.392593,39.346574
29,41.049291,42.153756,41.049291,41.785601,41.509485
30,43.074144,44.178609,43.442299,43.626377,43.580357
31,45.283075,46.571617,45.467152,46.203462,45.881327
32,47.492005,48.412393,47.676083,47.86016,47.86016
33,49.700936,50.805401,50.069091,50.621323,50.299188
34,51.909866,52.830254,52.093944,52.462099,52.32404
35,53.934719,55.223262,54.118796,54.671029,54.486952
36,56.143649,57.248115,56.327727,57.248115,56.741901
37,58.35258,59.641123,58.720735,58.904812,58.904812
38,60.377433,61.481898,61.113743,60.745588,60.929665
39,62.586363,63.506751,62.586363,63.690829,63.092577
40,64.611216,65.899759,65.163449,65.899759,65.393546
41,66.820147,68.108689,67.004224,67.372379,67.32636
42,69.213155,70.133542,69.397232,70.501697,69.811407
43,70.869853,72.342473,71.238008,71.422085,71.468105
44,72.894705,74.551403,73.446938,73.631016,73.631016
45,75.103636,76.392179,75.471791,75.655869,75.655869
46,77.128489,78.601109,77.312566,78.232954,77.81878
47,78.969264,80.81004,79.705574,80.625962,80.02771
48,81.178195,83.01897,81.54635,82.834893,82.144602
49,83.387125,84.859746,83.571203,83.939358,83.939358
50,85.227901,86.700521,85.596056,86.516443,86.01023
51,87.252754,88.541296,87.252754,88.357219,87.851006
52,89.461684,90.750227,89.277606,89.829839,89.829839
53,91.118382,92.406925,91.670614,92.406925,91.900711
54,92.959157,94.431778,93.695467,94.799933,93.971584
55,94.615855,96.45663,95.352165,96.640708,95.76634
56,97.008863,98.481483,97.192941,97.745173,97.607115
57,98.665561,100.322259,98.849638,99.954104,99.44789
58,100.690414,101.978957,100.322259,101.242646,101.058569
59,102.531189,104.187887,102.347112,104.187887,103.313519
60,104.371965,106.028662,104.371965,106.028662,105.200314
61,106.21274,107.68536,106.21274,106.764973,106.718953
62,107.869438,109.710213,108.421671,109.342058,108.835845
63,109.894291,111.735066,109.342058,110.630601,110.400504
64,111.366911,113.207687,111.735066,113.207687,112.379338
65,113.391764,114.680307,113.575842,114.680307,114.082055
66,114.864384,117.257392,115.416617,115.96885,115.876811
67,116.889237,119.098168,117.073315,118.17778,117.809625
68,118.17778,120.386711,119.098168,119.466323,119.282245
69,120.202633,122.043408,120.938943,122.043408,121.307098
70,122.227486,123.700106,122.227486,123.331951,122.871757
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.47262,-1.104465,-1.288543,-1.47262,-1.334562
-10,-3.313396,-3.497473,-3.313396,-3.129318,-3.313396
-11,-5.154171,-5.154171,-5.154171,-5.154171,-5.154171
-12,-7.179024,-6.994946,-6.994946,-7.179024,-7.086985
-13,-8.835722,-9.203877,-8.835722,-9.203877,-9.019799
-14,-10.860575,-11.044652,-10.860575,-11.044652,-10.952614
-15,-12.885428,-13.069505,-12.885428,-13.069505,-12.977467
-16,-14.726203,-14.726203,-14.542126,-14.726203,-14.680184
-17,-16.382901,-16.751056,-16.566979,-16.751056,-16.612998
-18,-18.591831,-18.775909,-18.407754,-18.775909,-18.637851
-19,-20.616684,-20.616684,-20.432607,-20.616684,-20.570665
-20,-22.641537,-22.641537,-22.45746,-23.009692,-22.687557
-21,-24.298235,-24.66639,-24.482313,-24.482313,-24.482313
-22,-26.691243,-26.691243,-26.507166,-27.059398,-26.737263
-23,-28.532019,-28.900174,-28.532019,-28.900174,-28.716096
-24,-30.740949,-31.109104,-31.109104,-30.925027,-30.971046
-25,-32.581724,-33.318035,-32.949879,-32.949879,-32.949879
-26,-34.974732,-35.15881,-34.790655,-35.15881,-35.020752
-27,-36.999585,-37.36774,-37.183663,-36.999585,-37.137644
-28,-38.840361,-39.576671,-39.208516,-39.392593,-39.254535
-29,-41.233369,-41.969679,-41.417446,-41.417446,-41.509485
-30,-43.258222,-43.994532,-43.626377,-43.810454,-43.672396
-31,-45.283075,-46.203462,-45.65123,-45.835307,-45.743268
-32,-47.676083,-48.228315,-47.86016,-48.59647,-48.090257
-33,-49.700936,-50.805401,-50.253168,-50.069091,-50.207149
-34,-51.725788,-52.830254,-52.278021,-52.646176,-52.37006
-35,-54.302874,-54.486952,-54.118796,-54.855107,-54.440932
-36,-56.327727,-56.87996,-56.511804,-56.695882,-56.603843
-37,-58.35258,-58.904812,-58.720735,-59.457045,-58.858793
-38,-60.377433,-61.297821,-60.929665,-61.850053,-61.113743
-39,-62.770441,-63.506751,-62.954518,-63.138596,-63.092577
-40,-64.795294,-65.531604,-65.163449,-65.531604,-65.255488
-41,-67.004224,-67.740534,-67.188302,-68.108689,-67.510437
-42,-69.029077,-69.949465,-69.58131,-70.133542,-69.673349
-43,-71.238008,-71.79024,-71.422085,-72.342473,-71.698201
-44,-73.262861,-73.815093,-73.446938,-74.551403,-73.769074
-45,-75.287713,-76.024024,-75.471791,-76.392179,-75.793927
-46,-77.496644,-78.232954,-77.864799,-78.232954,-77.956838
-47,-79.521497,-80.257807,-79.705574,-80.625962,-80.02771
-48,-81.362272,-82.28266,-81.730427,-82.098582,-81.868485
-49,-83.75528,-84.49159,-83.75528,-83.939358,-83.985377
-50,-85.596056,-86.148288,-86.148288,-86.884598,-86.194308
-51,-87.436831,-88.541296,-87.620909,-88.173141,-87.943044
-52,-89.645762,-90.197994,-90.013917,-90.382072,-90.059936
-53,-91.486537,-92.591002,-91.670614,-91.854692,-91.900711
-54,-93.51139,-94.2477,-93.51139,-94.431778,-93.925564
-55,-95.352165,-96.45663,-95.72032,-96.088475,-95.904398
-56,-96.824786,-98.113328,-97.192941,-97.929251,-97.515076
-57,-99.217794,-99.954104,-99.585949,-99.954104,-99.677987
-58,-101.058569,-101.794879,-101.058569,-102.163034,-101.518763
-59,-102.715267,-104.00381,-102.899344,-103.635654,-103.313519
-60,-104.556042,-106.028662,-104.924197,-105.108275,-105.154294
-61,-106.580895,-107.317205,-106.94905,-107.68536,-107.133128
-62,-108.237593,-109.157981,-108.605748,-109.526136,-108.881864
-63,-110.262446,-110.998756,-110.262446,-111.366911,-110.72264
-64,-112.103221,-113.207687,-112.471376,-112.471376,-112.563415
-65,-113.943997,-115.048462,-113.391764,-114.312152,-114.174094
-66,-115.784772,-116.337005,-115.96885,-117.073315,-116.290985
-67,-116.337005,-118.361858,-117.073315,-117.44147,-117.303412
-68,-118.91409,-120.202633,-119.098168,-119.098168,-119.328265
-69,-120.386711,-121.491176,-121.307098,-121.675253,-121.215059
-70,-122.595641,-123.700106,-122.227486,-124.068261,-123.147874
