pwm,m1,m2,m3,m4,mean
-50,-82.28266,-82.098582,-84.123435,-81.362272,-82.466737
-51,-84.859746,-83.75528,-85.596056,-83.01897,-84.307513
-52,-86.700521,-85.596056,-88.173141,-84.675668,-86.286346
-53,-88.357219,-87.436831,-89.277606,-86.700521,-87.943044
-54,-89.829839,-89.461684,-91.854692,-88.541296,-89.921878
-55,-92.406925,-91.854692,-93.695467,-90.382072,-92.084789
-56,-93.327312,-93.695467,-95.168088,-92.406925,-93.649448
-57,-94.98401,-95.536243,-97.377018,-93.879545,-95.444204
-58,-97.008863,-97.377018,-99.033716,-96.272553,-97.423038
-59,-99.401871,-98.481483,-101.242646,-97.929251,-99.263813
-60,-101.242646,-100.138181,-102.347112,-99.770026,-100.874491
-61,-102.531189,-101.794879,-104.556042,-101.426724,-102.577209
-62,-104.924197,-104.371965,-106.580895,-103.083422,-104.74012
-63,-106.028662,-105.47643,-108.237593,-104.74012,-106.120701
-64,-107.501283,-107.68536,-109.157981,-106.580895,-107.73138
-65,-109.710213,-109.526136,-111.735066,-108.237593,-109.802252
-66,-110.998756,-111.182834,-112.655454,-109.710213,-111.136814
-67,-113.023609,-112.839531,-114.680307,-111.735066,-113.069628
-68,-115.232539,-114.128074,-116.889237,-113.391764,-114.910404
-69,-116.337005,-115.784772,-118.361858,-115.232539,-116.429043
-70,-117.625547,-117.257392,-120.018555,-116.889237,-117.947683
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.73631,1.288543,1.104465,0.0,0.78233
10,2.761163,2.945241,3.129318,2.945241,2.945241
11,4.417861,4.786016,5.154171,4.601938,4.739997
12,6.810869,6.810869,6.994946,6.626791,6.810869
13,8.467567,8.651644,8.835722,8.099412,8.513586
14,10.49242,10.676497,10.860575,10.308342,10.584458
15,12.333195,12.517273,12.70135,11.96504,12.379215
16,13.805815,13.989893,14.173971,13.805815,13.943874
17,15.646591,16.014746,16.014746,15.462513,15.784649
18,17.487366,17.855521,18.039599,17.487366,17.717463
19,19.696297,19.696297,19.880374,19.328142,19.650277
20,21.905227,21.72115,22.089305,21.352995,21.767169
21,23.561925,23.561925,23.93008,23.561925,23.653964
22,25.586778,25.770855,25.770855,25.218623,25.586778
23,27.427553,27.611631,27.979786,27.243476,27.565611
24,29.820561,29.268329,30.188716,29.084251,29.590464
25,31.661337,31.845414,31.845414,31.477259,31.707356
26,33.68619,33.502112,34.238422,33.133957,33.64017
27,35.89512,35.711043,35.89512,35.15881,35.665023
28,37.735896,37.919973,38.288128,36.999585,37.735896
29,39.760748,39.760748,40.312981,39.208516,39.760748
30,41.969679,41.969679,42.153756,41.417446,41.87764
31,44.362687,43.626377,44.362687,43.626377,43.994532
32,46.38754,46.019385,46.38754,45.283075,46.019385
33,48.412393,47.86016,48.59647,47.492005,48.090257
34,50.253168,50.437246,50.621323,49.700936,50.253168
35,52.646176,52.093944,53.198409,51.541711,52.37006
36,54.302874,53.934719,54.855107,53.382486,54.118796
37,56.511804,56.143649,57.064037,55.591417,56.327727
38,58.904812,58.720735,59.457045,57.800347,58.720735
39,60.929665,60.745588,61.297821,60.009278,60.745588
40,63.138596,62.954518,63.138596,61.850053,62.770441
41,65.163449,64.795294,65.347526,63.874906,64.795294
42,66.820147,66.820147,67.740534,66.083837,66.866166
43,69.029077,68.476845,69.58131,67.556457,68.660922
44,71.238008,70.869853,71.79024,69.765387,70.915872
45,72.894705,72.894705,73.446938,72.158395,72.848686
46,74.919558,74.735481,75.839946,74.183248,74.919558
47,77.312566,76.576256,77.680721,75.839946,76.852373
48,79.153342,78.785187,79.521497,77.496644,78.739167
49,80.81004,80.073729,81.730427,79.889652,80.625962
50,83.01897,82.834893,83.01897,81.914505,82.696834
51,85.227901,84.859746,85.596056,83.75528,84.859746
52,86.700521,86.332366,87.436831,85.964211,86.608482
53,88.541296,88.173141,89.093529,87.620909,88.357219
54,90.382072,90.197994,90.750227,88.909451,90.059936
55,92.222847,92.406925,92.959157,91.302459,92.222847
56,94.615855,93.51139,94.615855,92.591002,93.833526
57,96.45663,95.352165,96.45663,94.98401,95.812359
58,97.377018,97.008863,98.849638,96.272553,97.377018
59,99.033716,98.849638,100.506336,98.113328,99.125755
60,101.426724,101.058569,102.531189,100.322259,101.334685
61,103.819732,103.451577,104.371965,102.163034,103.451577
62,105.292352,104.371965,105.47643,104.187887,104.832158
63,105.844585,106.764973,107.133128,105.844585,106.396818
64,108.421671,107.869438,109.526136,107.317205,108.283612
65,110.446523,109.710213,110.814679,108.789826,109.94031
66,111.550989,112.103221,113.207687,110.998756,111.965163
67,113.575842,113.575842,114.312152,112.471376,113.483803
68,115.048462,115.048462,116.152927,114.680307,115.232539
69,117.44147,116.337005,118.17778,115.96885,116.981276
70,118.545935,118.730013,119.834478,117.625547,118.683993
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.104465,-1.104465,-1.288543,-0.368155,-0.966407
-10,-2.945241,-2.945241,-3.129318,-2.761163,-2.945241
-11,-4.786016,-4.786016,-5.154171,-4.601938,-4.832035
-12,-6.626791,-6.810869,-6.994946,-6.626791,-6.76485
-13,-8.467567,-8.651644,-8.835722,-8.099412,-8.513586
-14,-10.124265,-10.308342,-10.676497,-10.308342,-10.354362
-15,-12.333195,-12.333195,-12.517273,-11.96504,-12.287176
-16,-13.989893,-13.989893,-13.989893,-13.253583,-13.805815
-17,-15.646591,-15.830668,-16.382901,-14.910281,-15.69261
-18,-17.671444,-17.855521,-18.039599,-17.119211,-17.671444
-19,-19.512219,-19.512219,-20.248529,-19.328142,-19.650277
-20,-21.72115,-21.72115,-22.089305,-21.352995,-21.72115
-21,-23.746003,-23.746003,-24.114158,-23.009692,-23.653964
-22,-25.218623,-25.4027,-25.770855,-25.218623,-25.4027
-23,-27.611631,-27.427553,-27.979786,-27.059398,-27.519592
-24,-29.268329,-29.268329,-30.188716,-29.084251,-29.452406
-25,-31.661337,-31.661337,-32.029492,-30.925027,-31.569298
-26,-33.502112,-33.318035,-34.238422,-33.133957,-33.548131
-27,-35.711043,-35.711043,-36.079198,-35.15881,-35.665023
-28,-37.551818,-37.36774,-38.104051,-36.999585,-37.505799
-29,-39.576671,-39.576671,-40.312981,-38.840361,-39.576671
-30,-42.153756,-41.785601,-42.705989,-40.865214,-41.87764
-31,-43.626377,-43.626377,-44.362687,-43.074144,-43.672396
-32,-45.835307,-46.019385,-46.571617,-45.283075,-45.927346
-33,-47.86016,-48.044238,-48.964625,-47.307928,-48.044238
-34,-50.437246,-49.885013,-51.173556,-49.148703,-50.161129
-35,-52.278021,-51.541711,-53.382486,-51.173556,-52.093944
-36,-53.934719,-53.934719,-55.223262,-53.198409,-54.072777
-37,-56.143649,-56.143649,-57.800347,-55.039184,-56.281708
-38,-58.536657,-57.800347,-59.08889,-57.248115,-58.168502
-39,-60.56151,-60.193355,-61.481898,-59.272968,-60.377433
-40,-62.586363,-62.218208,-64.058984,-61.481898,-62.586363
-41,-64.611216,-64.427139,-65.899759,-63.322673,-64.565197
-42,-66.820147,-66.083837,-67.740534,-65.715681,-66.59005
-43,-68.476845,-67.924612,-69.58131,-67.556457,-68.384806
-44,-70.685775,-70.133542,-71.974318,-69.58131,-70.593736
-45,-72.342473,-72.158395,-73.815093,-71.05393,-72.342473
-46,-74.919558,-74.367326,-75.655869,-73.078783,-74.505384
-47,-76.392179,-76.208101,-77.680721,-75.471791,-76.438198
-48,-78.969264,-77.864799,-79.889652,-77.680721,-78.601109
-49,-80.073729,-80.257807,-81.914505,-79.337419,-80.395865
-50,-82.650815,-81.54635,-84.123435,-81.362272,-82.420718
-51,-84.675668,-84.123435,-86.148288,-83.203048,-84.53761
-52,-85.964211,-85.780133,-87.804986,-84.675668,-86.05625
-53,-87.989064,-87.436831,-89.829839,-86.700521,-87.989064
-54,-89.645762,-89.093529,-91.302459,-88.725374,-89.691781
-55,-91.854692,-91.486537,-93.143235,-90.382072,-91.716634
-56,-93.879545,-93.51139,-94.98401,-92.591002,-93.741487
-57,-94.98401,-94.98401,-96.824786,-94.2477,-95.260126
-58,-97.192941,-96.640708,-99.217794,-96.088475,-97.284979
-59,-98.481483,-99.033716,-101.058569,-97.377018,-98.987697
-60,-100.690414,-100.874491,-102.531189,-99.770026,-100.96653
-61,-102.531189,-102.531189,-104.187887,-101.426724,-102.669247
-62,-104.371965,-104.556042,-106.396818,-103.083422,-104.602062
-63,-106.028662,-106.21274,-107.68536,-104.74012,-106.166721
-64,-107.869438,-107.133128,-109.526136,-106.764973,-107.823419
-65,-109.894291,-109.342058,-110.998756,-107.501283,-109.434097
-66,-111.366911,-111.182834,-113.391764,-110.262446,-111.550989
-67,-113.023609,-113.207687,-114.680307,-111.366911,-113.069628
-68,-115.232539,-114.680307,-116.152927,-113.575842,-114.910404
-69,-116.521082,-116.152927,-118.361858,-114.864384,-116.475063
-70,-117.625547,-117.993703,-120.018555,-116.70516,-118.085741
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,1.288543,1.104465,0.73631,0.78233
10,2.945241,2.945241,3.129318,2.945241,2.99126
11,4.786016,4.970094,5.154171,4.601938,4.878055
12,6.810869,6.994946,6.810869,6.442714,6.76485
13,8.651644,8.467567,8.651644,8.283489,8.513586
14,10.676497,10.49242,10.860575,10.124265,10.538439
15,12.333195,12.333195,12.517273,12.149118,12.333195
16,13.805815,13.989893,14.173971,13.621738,13.897854
17,15.830668,16.198823,16.198823,15.462513,15.922707
18,17.671444,17.855521,17.855521,17.303289,17.671444
19,19.696297,19.696297,20.064452,19.328142,19.696297
20,21.537072,21.537072,21.905227,21.352995,21.583091
21,23.561925,23.561925,23.93008,23.377847,23.607944
22,25.954933,25.770855,25.954933,25.034545,25.678817
23,27.611631,27.795708,27.795708,27.243476,27.611631
24,29.820561,29.452406,29.820561,29.084251,29.544445
25,31.845414,31.845414,31.845414,31.293182,31.707356
26,33.870267,33.68619,33.870267,33.133957,33.64017
27,35.526965,35.711043,35.89512,35.526965,35.665023
28,37.36774,37.551818,37.919973,36.815508,37.41376
29,40.128904,39.760748,40.312981,39.576671,39.944826
30,41.969679,42.153756,42.521912,41.417446,42.015698
31,44.178609,43.442299,44.362687,43.442299,43.856474
32,46.38754,46.203462,46.755695,45.283075,46.157443
33,48.228315,47.676083,48.228315,47.307928,47.86016
34,50.621323,50.437246,50.621323,49.33278,50.253168
35,52.646176,52.462099,52.646176,51.725788,52.37006
36,54.486952,54.118796,55.223262,53.750641,54.394913
37,56.511804,55.959572,57.248115,55.775494,56.373746
38,58.904812,58.904812,59.272968,58.168502,58.812774
39,60.929665,60.193355,61.113743,59.641123,60.469472
40,62.586363,62.954518,63.506751,62.034131,62.770441
41,65.163449,64.243061,65.531604,63.874906,64.703255
42,66.820147,67.004224,67.188302,65.531604,66.636069
43,69.029077,68.476845,69.213155,68.108689,68.706941
44,71.422085,70.133542,71.238008,69.765387,70.639756
45,72.894705,72.894705,73.446938,72.342473,72.894705
46,74.735481,74.735481,75.839946,73.815093,74.7815
47,77.312566,76.576256,77.864799,76.208101,76.990431
48,78.785187,78.601109,79.153342,77.680721,78.55509
49,81.178195,80.625962,81.914505,79.337419,80.76402
50,83.203048,82.650815,83.939358,82.098582,82.972951
51,84.859746,84.123435,85.596056,83.75528,84.583629
52,86.516443,86.332366,87.804986,85.780133,86.608482
53,88.909451,88.357219,89.093529,87.252754,88.403238
54,90.197994,90.013917,90.934304,89.277606,90.105955
55,92.222847,92.406925,92.77508,90.750227,92.03877
56,93.879545,94.2477,94.615855,92.959157,93.925564
57,95.72032,95.352165,96.272553,94.799933,95.536243
58,97.929251,97.929251,98.849638,96.824786,97.883231
59,98.849638,98.849638,100.138181,98.481483,99.079735
60,101.978957,101.426724,102.163034,99.954104,101.380705
61,103.083422,103.083422,103.819732,101.794879,102.945364
62,104.924197,104.556042,106.21274,102.899344,104.648081
63,106.580895,106.580895,107.317205,105.660507,106.534876
64,108.053515,108.789826,109.157981,107.501283,108.375651
65,109.894291,110.262446,110.998756,108.789826,109.98633
66,111.735066,111.366911,112.655454,111.366911,111.781086
67,113.759919,113.759919,114.680307,112.655454,113.7139
68,115.048462,115.416617,115.784772,114.312152,115.140501
69,117.073315,116.521082,117.993703,115.600695,116.797199
70,118.361858,118.17778,119.834478,117.809625,118.545935
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.552233,-1.104465,-1.47262,-0.73631,-0.966407
-10,-2.761163,-2.945241,-3.129318,-1.656698,-2.623105
-11,-4.601938,-4.786016,-5.154171,-4.601938,-4.786016
-12,-6.810869,-6.626791,-6.994946,-6.442714,-6.71883
-13,-8.467567,-8.651644,-8.835722,-8.283489,-8.559606
-14,-10.308342,-10.308342,-10.676497,-10.124265,-10.354362
-15,-12.149118,-12.333195,-12.70135,-12.149118,-12.333195
-16,-13.805815,-13.989893,-14.173971,-13.805815,-13.943874
-17,-15.646591,-15.646591,-16.198823,-15.462513,-15.73863
-18,-17.487366,-17.855521,-18.039599,-17.487366,-17.717463
-19,-19.512219,-19.512219,-20.064452,-19.328142,-19.604258
-20,-21.72115,-21.72115,-22.089305,-21.168917,-21.67513
-21,-23.377847,-23.561925,-24.114158,-23.19377,-23.561925
-22,-25.4027,-25.4027,-26.139011,-25.034545,-25.494739
-23,-27.243476,-27.427553,-28.163863,-26.875321,-27.427553
-24,-29.268329,-29.268329,-30.004639,-29.268329,-29.452406
-25,-31.293182,-31.477259,-32.029492,-30.925027,-31.43124
-26,-33.318035,-33.502112,-33.870267,-32.949879,-33.410073
-27,-35.711043,-35.526965,-36.447353,-34.790655,-35.619004
-28,-37.735896,-37.551818,-38.104051,-37.183663,-37.643857
-29,-39.392593,-39.576671,-40.497059,-39.024438,-39.62269
-30,-41.417446,-41.969679,-42.705989,-41.233369,-41.831621
-31,-43.442299,-43.810454,-44.546764,-43.074144,-43.718416
-32,-45.65123,-46.019385,-46.755695,-44.91492,-45.835307
-33,-47.676083,-47.86016,-48.780548,-47.12385,-47.86016
-34,-50.253168,-49.33278,-50.805401,-49.33278,-49.931032
-35,-52.278021,-51.725788,-53.014331,-51.541711,-52.139963
-36,-53.750641,-54.302874,-55.223262,-53.198409,-54.118796
-37,-55.959572,-56.327727,-57.064037,-55.591417,-56.235688
-38,-58.720735,-57.61627,-59.272968,-56.87996,-58.122483
-39,-60.56151,-60.56151,-61.665976,-59.272968,-60.515491
-40,-62.770441,-62.034131,-63.506751,-61.665976,-62.494325
-41,-64.979371,-64.243061,-65.899759,-63.138596,-64.565197
-42,-67.004224,-66.451992,-68.108689,-65.347526,-66.728108
-43,-68.660922,-68.108689,-70.133542,-67.740534,-68.660922
-44,-70.31762,-69.765387,-71.974318,-69.213155,-70.31762
-45,-72.710628,-72.52655,-74.183248,-71.422085,-72.710628
-46,-74.551403,-74.735481,-75.655869,-72.710628,-74.413345
-47,-76.392179,-76.576256,-77.680721,-75.103636,-76.438198
-48,-78.601109,-78.232954,-80.073729,-77.680721,-78.647129
-49,-80.441885,-80.441885,-81.362272,-79.337419,-80.395865
-50,-82.834893,-81.914505,-83.75528,-80.994117,-82.374699
-51,-84.49159,-83.571203,-85.596056,-83.203048,-84.215474
-52,-86.148288,-85.411978,-87.989064,-85.043823,-86.148288
-53,-87.989064,-87.436831,-89.277606,-86.516443,-87.804986
-54,-90.197994,-89.461684,-91.670614,-88.541296,-89.967897
-55,-91.670614,-91.854692,-93.327312,-90.750227,-91.900711
-56,-93.51139,-93.695467,-95.168088,-92.406925,-93.695467
-57,-95.904398,-94.799933,-96.640708,-94.2477,-95.398185
-58,-96.824786,-97.377018,-99.217794,-95.352165,-97.192941
-59,-99.217794,-98.481483,-101.058569,-96.824786,-98.895658
-60,-101.058569,-99.770026,-102.163034,-99.401871,-100.598375
-61,-102.531189,-101.794879,-104.74012,-101.426724,-102.623228
-62,-104.74012,-104.556042,-106.580895,-102.715267,-104.648081
-63,-106.028662,-105.47643,-108.053515,-105.292352,-106.21274
-64,-108.053515,-107.317205,-109.342058,-106.94905,-107.915457
-65,-109.710213,-109.157981,-111.735066,-108.421671,-109.756233
-66,-111.550989,-110.998756,-112.839531,-109.710213,-111.274872
-67,-112.471376,-113.023609,-114.864384,-111.366911,-112.93157
-68,-115.416617,-114.312152,-116.70516,-113.391764,-114.956423
-69,-116.152927,-115.600695,-117.625547,-115.048462,-116.106908
-70,-117.625547,-117.625547,-120.202633,-117.257392,-118.17778
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.368155,0.920388,1.47262,0.0,0.690291
10,2.945241,2.945241,3.129318,2.577086,2.899221
11,4.786016,4.601938,4.970094,4.601938,4.739997
12,6.626791,6.626791,6.994946,6.258636,6.626791
13,8.467567,8.467567,8.835722,8.283489,8.513586
14,10.49242,10.308342,10.49242,9.75611,10.262323
15,12.333195,12.517273,12.70135,12.333195,12.471253
16,13.805815,13.989893,14.173971,13.989893,13.989893
17,15.830668,16.014746,15.830668,15.830668,15.876688
18,17.671444,17.855521,18.039599,17.487366,17.763483
19,19.696297,19.512219,19.880374,19.328142,19.604258
20,21.537072,21.905227,22.089305,21.352995,21.72115
21,23.561925,23.746003,23.93008,23.19377,23.607944
22,25.586778,25.586778,26.139011,25.218623,25.632797
23,27.427553,27.427553,27.795708,27.243476,27.473573
24,29.452406,29.452406,30.188716,29.084251,29.544445
25,31.293182,31.661337,32.213569,30.925027,31.523279
26,33.68619,33.133957,34.054345,32.949879,33.456093
27,35.711043,35.89512,36.263275,35.526965,35.849101
28,37.551818,38.104051,38.288128,37.36774,37.827934
29,39.576671,39.576671,40.128904,39.208516,39.62269
30,41.785601,41.601524,41.969679,41.601524,41.739582
31,44.178609,43.626377,44.546764,43.626377,43.994532
32,46.203462,45.835307,46.755695,45.835307,46.157443
33,48.228315,47.676083,48.780548,47.676083,48.090257
34,50.069091,50.253168,50.989478,49.516858,50.207149
35,52.093944,52.462099,53.014331,51.357633,52.232002
36,54.671029,53.934719,54.855107,53.750641,54.302874
37,56.511804,56.511804,57.248115,55.775494,56.511804
38,58.35258,58.720735,59.272968,58.168502,58.628696
39,60.745588,60.745588,60.929665,60.193355,60.653549
40,62.954518,62.954518,63.322673,62.034131,62.81646
41,64.795294,64.979371,65.347526,63.506751,64.657236
42,67.004224,66.820147,67.740534,65.715681,66.820147
43,68.660922,68.108689,69.765387,67.924612,68.614903
44,71.05393,70.685775,71.606163,70.133542,70.869853
45,72.894705,72.894705,73.446938,72.158395,72.848686
46,74.919558,74.919558,76.024024,74.367326,75.057617
47,76.576256,76.944411,77.496644,76.208101,76.806353
48,78.601109,78.785187,79.337419,78.048877,78.693148
49,80.625962,80.81004,81.178195,79.521497,80.533923
50,82.650815,82.28266,83.203048,82.098582,82.558776
51,84.49159,84.49159,85.780133,83.75528,84.629649
52,86.884598,86.700521,87.436831,85.411978,86.608482
53,88.541296,88.725374,88.909451,87.620909,88.449258
54,90.934304,90.382072,91.118382,89.645762,90.52013
55,92.591002,92.03877,92.959157,91.118382,92.176828
56,94.431778,93.143235,94.799933,93.143235,93.879545
57,95.904398,95.904398,96.45663,94.615855,95.72032
58,98.113328,97.008863,98.113328,96.272553,97.377018
59,99.770026,99.217794,100.690414,98.665561,99.585949
60,101.794879,100.690414,101.978957,100.138181,101.150608
61,103.083422,102.531189,103.819732,102.163034,102.899344
62,104.924197,104.74012,106.028662,104.187887,104.970217
63,106.94905,106.21274,107.133128,105.108275,106.350798
64,107.68536,108.237593,109.342058,107.133128,108.099535
65,110.262446,110.078368,110.814679,108.605748,109.94031
66,112.471376,111.366911,113.207687,110.814679,111.965163
67,113.391764,113.207687,114.496229,112.471376,113.391764
68,115.784772,115.048462,116.337005,113.943997,115.278559
69,115.96885,116.889237,117.257392,115.600695,116.429043
70,118.545935,117.809625,119.282245,117.993703,118.407877
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-0.920388,-1.47262,-1.288543,-0.73631,-1.104465
-10,-2.945241,-2.945241,-3.129318,-2.945241,-2.99126
-11,-4.970094,-4.786016,-4.970094,-4.601938,-4.832035
-12,-6.626791,-6.810869,-6.810869,-6.442714,-6.672811
-13,-8.651644,-8.467567,-8.835722,-8.467567,-8.605625
-14,-10.49242,-10.49242,-10.676497,-10.308342,-10.49242
-15,-12.333195,-12.333195,-12.517273,-11.96504,-12.287176
-16,-13.805815,-13.989893,-14.173971,-13.621738,-13.897854
-17,-16.014746,-15.646591,-16.198823,-15.646591,-15.876688
-18,-17.671444,-17.487366,-17.855521,-17.119211,-17.533386
-19,-19.696297,-19.512219,-19.880374,-19.144064,-19.558239
-20,-21.352995,-21.537072,-22.089305,-21.352995,-21.583091
-21,-23.377847,-23.561925,-24.114158,-23.009692,-23.515906
-22,-25.770855,-25.218623,-26.139011,-25.034545,-25.540759
-23,-27.427553,-27.243476,-27.795708,-26.875321,-27.335515
-24,-29.820561,-29.452406,-30.004639,-28.716096,-29.498426
-25,-31.477259,-31.293182,-32.213569,-30.925027,-31.477259
-26,-33.318035,-33.133957,-34.054345,-32.949879,-33.364054
-27,-35.342887,-35.711043,-36.447353,-34.974732,-35.619004
-28,-37.551818,-37.551818,-38.472206,-37.183663,-37.689876
-29,-39.576671,-39.024438,-40.128904,-38.840361,-39.392593
-30,-41.417446,-41.785601,-42.337834,-41.049291,-41.647543
-31,-43.994532,-43.258222,-44.730842,-42.890067,-43.718416
-32,-45.835307,-45.65123,-46.939772,-45.283075,-45.927346
-33,-47.86016,-47.492005,-48.780548,-47.307928,-47.86016
-34,-49.885013,-50.069091,-50.989478,-49.148703,-50.023071
-35,-51.909866,-51.725788,-52.830254,-51.357633,-51.955885
-36,-54.486952,-53.934719,-55.407339,-53.382486,-54.302874
-37,-56.695882,-55.775494,-57.064037,-55.223262,-56.189669
-38,-58.35258,-57.61627,-59.272968,-57.248115,-58.122483
-39,-60.56151,-59.8252,-61.850053,-58.904812,-60.285394
-40,-62.402286,-61.850053,-63.506751,-61.113743,-62.218208
-41,-64.611216,-64.243061,-65.347526,-63.506751,-64.427139
-42,-66.451992,-65.899759,-67.924612,-65.899759,-66.54403
-43,-68.845,-68.292767,-69.397232,-67.740534,-68.568883
-44,-71.05393,-70.31762,-72.158395,-69.58131,-70.777814
-45,-72.342473,-72.52655,-73.262861,-71.422085,-72.388492
-46,-74.367326,-74.551403,-75.839946,-73.631016,-74.597423
-47,-76.944411,-75.839946,-77.496644,-75.655869,-76.484217
-48,-78.417032,-78.048877,-79.705574,-77.128489,-78.324993
-49,-80.81004,-80.441885,-82.28266,-79.337419,-80.718001
-50,-82.28266,-81.730427,-84.123435,-81.54635,-82.420718
-51,-84.307513,-83.75528,-86.148288,-82.834893,-84.261494
-52,-86.700521,-85.780133,-87.989064,-85.227901,-86.424405
-53,-87.989064,-87.804986,-89.645762,-87.068676,-88.127122
-54,-90.382072,-88.909451,-91.118382,-88.725374,-89.78382
-55,-92.03877,-91.486537,-93.143235,-90.566149,-91.808673
-56,-93.143235,-93.51139,-94.98401,-91.854692,-93.373332
-57,-95.352165,-94.615855,-96.824786,-93.879545,-95.168088
-58,-97.377018,-96.824786,-99.401871,-96.088475,-97.423038
-59,-99.401871,-99.033716,-100.506336,-97.929251,-99.217794
-60,-101.426724,-100.322259,-102.163034,-99.033716,-100.736433
-61,-102.899344,-102.715267,-104.556042,-101.058569,-102.807306
-62,-104.556042,-104.556042,-106.028662,-103.267499,-104.602062
-63,-106.21274,-105.47643,-107.68536,-104.74012,-106.028662
-64,-108.053515,-107.133128,-108.973903,-106.580895,-107.68536
-65,-110.078368,-109.710213,-111.550989,-108.237593,-109.894291
-66,-111.182834,-110.446523,-112.839531,-110.446523,-111.228853
-67,-113.207687,-112.839531,-114.680307,-111.735066,-113.115648
-68,-114.864384,-113.943997,-116.337005,-113.575842,-114.680307
-69,-115.96885,-116.521082,-117.993703,-115.232539,-116.429043
-70,-118.545935,-117.257392,-119.6504,-116.337005,-117.947683
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.920388,1.288543,1.104465,0.920388,1.058446
10,3.129318,2.761163,3.129318,2.577086,2.899221
11,4.786016,4.970094,4.970094,4.417861,4.786016
12,6.810869,6.442714,6.994946,6.258636,6.626791
13,8.467567,8.467567,8.651644,8.283489,8.467567
14,10.308342,10.308342,10.676497,10.124265,10.354362
15,12.333195,12.333195,12.517273,12.333195,12.379215
16,13.989893,14.173971,14.173971,13.621738,13.989893
17,16.014746,15.830668,16.198823,15.462513,15.876688
18,17.671444,17.671444,18.223676,17.671444,17.809502
19,19.696297,19.696297,20.064452,19.512219,19.742316
20,21.352995,21.72115,22.089305,20.984839,21.537072
21,23.377847,23.746003,23.93008,23.19377,23.561925
22,25.770855,25.4027,25.954933,25.034545,25.540759
23,27.427553,27.427553,27.979786,27.059398,27.473573
24,29.820561,29.452406,29.820561,29.452406,29.636484
25,31.661337,31.477259,31.661337,31.109104,31.477259
26,33.68619,33.318035,33.870267,33.133957,33.502112
27,35.526965,35.711043,35.89512,35.526965,35.665023
28,37.735896,37.735896,37.919973,37.36774,37.689876
29,39.944826,39.392593,40.497059,39.392593,39.806768
30,41.969679,41.785601,42.337834,41.417446,41.87764
31,44.178609,43.626377,44.362687,43.258222,43.856474
32,46.019385,45.835307,46.755695,45.283075,45.973365
33,48.412393,47.676083,48.228315,47.492005,47.952199
34,50.069091,50.437246,50.989478,49.516858,50.253168
35,52.462099,52.278021,52.646176,51.541711,52.232002
36,54.302874,54.486952,55.223262,53.934719,54.486952
37,56.327727,56.143649,57.248115,55.591417,56.327727
38,58.904812,58.35258,59.08889,57.984425,58.582677
39,60.56151,60.377433,60.929665,59.457045,60.331413
40,62.954518,62.586363,63.322673,62.034131,62.724421
