pwm,m1,m2,m3,m4,mean
66,116.337005,117.257392,111.550989,114.864384,115.002443
67,117.809625,119.282245,113.575842,116.337005,116.751179
68,118.91409,120.754866,115.232539,118.545935,118.361858
69,120.570788,122.411563,117.44147,120.018555,120.110594
70,123.331951,124.068261,119.282245,122.043408,122.181467
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.656698,-1.47262,-1.104465,-1.288543,-1.380582
-10,-3.313396,-3.681551,-3.313396,-3.313396,-3.405434
-11,-5.154171,-5.522326,-4.970094,-5.154171,-5.20019
-12,-7.179024,-7.547179,-6.994946,-7.179024,-7.225043
-13,-9.019799,-9.387954,-8.651644,-9.019799,-9.019799
-14,-11.044652,-11.412807,-10.676497,-11.044652,-11.044652
-15,-12.885428,-13.43766,-12.517273,-13.069505,-12.977467
-16,-14.542126,-15.094358,-14.173971,-14.726203,-14.634164
-17,-16.935134,-17.303289,-16.382901,-16.382901,-16.751056
-18,-18.775909,-19.144064,-18.039599,-18.407754,-18.591831
-19,-20.616684,-21.352995,-20.064452,-20.616684,-20.662704
-20,-22.825615,-23.009692,-22.089305,-22.641537,-22.641537
-21,-24.850468,-25.4027,-24.114158,-24.66639,-24.758429
-22,-26.875321,-27.611631,-25.770855,-26.323088,-26.645224
-23,-28.716096,-29.636484,-27.795708,-28.532019,-28.670077
-24,-30.925027,-31.661337,-30.004639,-30.740949,-30.832988
-25,-33.318035,-34.054345,-32.029492,-32.765802,-33.041918
-26,-35.15881,-35.89512,-34.238422,-34.606577,-34.974732
-27,-37.36774,-38.288128,-36.079198,-36.63143,-37.091624
-28,-39.576671,-40.128904,-37.735896,-38.656283,-39.024438
-29,-41.785601,-42.337834,-40.128904,-40.865214,-41.279388
-30,-43.994532,-44.91492,-42.521912,-42.890067,-43.580357
-31,-46.019385,-47.12385,-43.994532,-45.283075,-45.60521
-32,-48.044238,-48.964625,-46.019385,-47.12385,-47.538024
-33,-50.253168,-51.541711,-48.228315,-49.516858,-49.885013
-34,-52.646176,-53.198409,-50.253168,-51.541711,-51.909866
-35,-54.486952,-55.775494,-51.909866,-53.750641,-53.980738
-36,-56.87996,-57.61627,-54.671029,-56.143649,-56.327727
-37,-59.08889,-59.8252,-56.511804,-57.800347,-58.30656
-38,-61.297821,-62.034131,-58.536657,-60.193355,-60.515491
-39,-63.138596,-64.243061,-60.745588,-62.034131,-62.540344
-40,-65.531604,-66.451992,-62.770441,-64.427139,-64.795294
-41,-67.740534,-69.029077,-64.979371,-66.636069,-67.096263
-42,-69.765387,-70.869853,-66.820147,-68.292767,-68.937038
-43,-71.79024,-72.710628,-68.845,-70.133542,-70.869853
-44,-73.815093,-74.919558,-71.238008,-72.710628,-73.170822
-45,-76.024024,-77.128489,-72.710628,-74.551403,-75.103636
-46,-77.864799,-79.705574,-74.735481,-76.392179,-77.174508
-47,-80.073729,-80.994117,-77.128489,-78.785187,-79.245381
-48,-81.914505,-83.01897,-78.969264,-80.441885,-81.086156
-49,-84.307513,-85.227901,-80.81004,-82.834893,-83.295086
-50,-85.964211,-87.436831,-82.28266,-84.859746,-85.135862
-51,-88.173141,-89.829839,-84.307513,-86.332366,-87.160715
-52,-89.645762,-91.302459,-86.700521,-88.357219,-89.00149
-53,-91.854692,-93.695467,-88.541296,-90.566149,-91.164401
-54,-93.695467,-95.72032,-90.566149,-92.222847,-93.051196
-55,-95.904398,-97.377018,-92.406925,-93.695467,-94.845952
-56,-97.377018,-99.401871,-94.2477,-96.272553,-96.824786
-57,-99.585949,-101.058569,-95.536243,-98.113328,-98.573522
-58,-101.426724,-102.715267,-97.929251,-100.138181,-100.552356
-59,-103.083422,-105.292352,-99.401871,-101.610802,-102.347112
-60,-104.924197,-106.764973,-101.058569,-103.451577,-104.049829
-61,-106.580895,-108.973903,-103.083422,-105.108275,-105.936624
-62,-108.789826,-110.998756,-105.108275,-106.764973,-107.915457
-63,-110.814679,-112.287299,-106.396818,-109.157981,-109.664194
-64,-111.550989,-113.943997,-108.789826,-110.998756,-111.320892
-65,-114.128074,-115.784772,-109.526136,-112.287299,-112.93157
-66,-115.784772,-117.625547,-111.550989,-113.943997,-114.726326
-67,-117.625547,-119.466323,-113.575842,-115.232539,-116.475063
-68,-118.91409,-121.675253,-114.864384,-117.809625,-118.315838
-69,-119.6504,-122.963796,-117.073315,-119.834478,-119.880497
-70,-120.386711,-124.804571,-118.730013,-120.386711,-121.077001
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.47262,1.104465,1.288543,1.47262,1.334562
10,3.497473,3.681551,3.313396,3.313396,3.451454
11,5.338249,5.522326,4.970094,5.154171,5.24621
12,6.994946,7.547179,6.994946,7.179024,7.179024
13,9.203877,9.387954,8.651644,9.019799,9.065819
14,11.044652,11.22873,10.676497,10.860575,10.952614
15,13.069505,13.43766,12.70135,13.069505,13.069505
16,14.726203,14.910281,14.173971,14.726203,14.634164
17,16.751056,17.119211,16.014746,16.751056,16.659017
18,18.591831,18.775909,18.039599,18.591831,18.499793
19,20.800762,21.352995,20.064452,20.616684,20.708723
20,23.009692,23.377847,22.089305,22.641537,22.779595
21,25.034545,25.4027,23.93008,24.66639,24.758429
22,27.059398,27.427553,25.954933,26.691243,26.783282
23,29.084251,29.452406,27.979786,28.716096,28.808135
24,31.109104,31.661337,30.004639,31.109104,30.971046
25,33.318035,33.870267,32.213569,32.949879,33.087938
26,35.342887,35.711043,33.870267,34.974732,34.974732
27,37.551818,37.919973,36.263275,36.999585,37.183663
28,39.760748,40.128904,38.288128,39.208516,39.346574
29,41.785601,41.969679,39.944826,41.233369,41.233369
30,44.178609,44.362687,42.153756,43.442299,43.534338
31,46.203462,46.571617,44.730842,45.65123,45.789288
32,48.412393,48.964625,46.38754,47.492005,47.814141
33,50.437246,51.357633,48.412393,50.069091,50.069091
34,52.830254,53.566564,50.621323,52.278021,52.32404
35,54.671029,55.407339,52.830254,54.118796,54.256855
36,56.695882,57.800347,54.302874,56.143649,56.235688
37,59.457045,59.641123,56.511804,58.720735,58.582677
38,61.297821,62.218208,58.720735,60.745588,60.745588
39,63.506751,63.874906,61.113743,62.770441,62.81646
40,65.715681,66.083837,62.586363,65.163449,64.887333
41,68.108689,68.845,64.979371,67.004224,67.234321
42,70.133542,70.685775,66.820147,69.213155,69.213155
43,72.158395,72.342473,69.213155,71.05393,71.191988
44,74.183248,74.367326,70.685775,72.894705,73.032764
45,76.024024,77.128489,73.078783,75.103636,75.333733
46,78.048877,78.785187,75.287713,77.128489,77.312566
47,80.257807,81.362272,76.760334,79.337419,79.429458
48,81.730427,82.834893,79.153342,81.362272,81.270233
49,84.307513,85.411978,80.441885,83.387125,83.387125
50,85.964211,87.252754,83.203048,85.227901,85.411978
51,88.357219,88.725374,84.307513,86.884598,87.068676
52,90.382072,90.750227,86.516443,88.725374,89.093529
53,91.670614,92.222847,88.541296,90.934304,90.842266
54,93.695467,94.615855,90.566149,92.591002,92.867118
55,96.088475,96.45663,92.222847,95.168088,94.98401
56,98.113328,98.481483,93.879545,96.088475,96.640708
57,99.770026,101.058569,96.088475,98.665561,98.895658
58,101.610802,101.978957,98.113328,100.874491,100.644394
59,102.899344,104.556042,99.585949,102.899344,102.48517
60,105.292352,106.580895,101.426724,104.187887,104.371965
61,107.133128,108.237593,103.451577,106.396818,106.304779
62,109.157981,110.262446,105.47643,107.869438,108.191574
63,110.814679,111.550989,106.396818,109.157981,109.480116
64,113.023609,113.575842,108.973903,111.366911,111.735066
65,113.023609,114.864384,110.446523,112.839531,112.793512
66,115.416617,117.073315,111.550989,115.048462,114.772346
67,117.993703,119.098168,113.207687,117.073315,116.843218
68,118.91409,120.754866,115.232539,119.098168,118.499916
69,119.098168,122.043408,117.257392,120.386711,119.69642
70,122.595641,124.436416,118.91409,122.595641,122.135447
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.288543,-1.47262,-0.920388,-1.288543,-1.242523
-10,-3.129318,-3.681551,-3.313396,-3.313396,-3.359415
-11,-4.970094,-5.522326,-4.970094,-5.154171,-5.154171
-12,-7.179024,-7.363102,-6.994946,-7.179024,-7.179024
-13,-9.203877,-9.572032,-8.651644,-9.019799,-9.111838
-14,-11.044652,-11.412807,-10.49242,-11.044652,-10.998633
-15,-13.069505,-13.43766,-12.70135,-12.885428,-13.023486
-16,-14.726203,-15.278436,-14.358048,-14.542126,-14.726203
-17,-16.935134,-16.935134,-16.198823,-16.566979,-16.659017
-18,-18.591831,-19.144064,-18.039599,-18.407754,-18.545812
-19,-20.800762,-21.168917,-20.064452,-20.432607,-20.616684
-20,-22.641537,-23.377847,-21.905227,-22.641537,-22.641537
-21,-24.66639,-25.218623,-23.93008,-24.66639,-24.620371
-22,-26.875321,-27.427553,-26.139011,-26.691243,-26.783282
-23,-29.084251,-29.452406,-28.163863,-28.716096,-28.854154
-24,-31.109104,-31.661337,-29.820561,-30.556871,-30.786968
-25,-33.133957,-33.502112,-32.029492,-32.581724,-32.811821
-26,-35.342887,-35.89512,-33.68619,-34.790655,-34.928713
-27,-37.183663,-38.104051,-36.079198,-36.815508,-37.045605
-28,-39.392593,-40.312981,-38.104051,-39.024438,-39.208516
-29,-41.601524,-42.705989,-40.312981,-41.049291,-41.417446
-30,-43.994532,-44.91492,-42.337834,-43.074144,-43.580357
-31,-46.019385,-46.939772,-44.178609,-45.098997,-45.559191
-32,-48.412393,-49.148703,-46.38754,-47.12385,-47.768121
-33,-50.253168,-50.989478,-48.412393,-49.700936,-49.838994
-34,-52.462099,-53.750641,-50.805401,-51.725788,-52.185982
-35,-54.486952,-55.959572,-52.278021,-53.566564,-54.072777
-36,-56.87996,-58.168502,-54.486952,-55.775494,-56.327727
-37,-59.08889,-60.377433,-56.695882,-57.984425,-58.536657
-38,-61.113743,-62.586363,-58.720735,-60.009278,-60.60753
-39,-63.322673,-64.427139,-60.56151,-62.218208,-62.632383
-40,-65.347526,-67.004224,-62.954518,-64.058984,-64.841313
-41,-67.372379,-68.476845,-64.427139,-66.083837,-66.59005
-42,-69.397232,-71.05393,-67.004224,-68.660922,-69.029077
-43,-71.606163,-73.262861,-68.845,-70.685775,-71.099949
-44,-73.631016,-75.103636,-70.685775,-72.342473,-72.940725
-45,-75.839946,-77.496644,-73.078783,-74.183248,-75.149655
-46,-77.864799,-78.969264,-75.103636,-76.392179,-77.082469
-47,-80.073729,-81.730427,-76.392179,-78.417032,-79.153342
-48,-82.098582,-83.75528,-78.417032,-80.994117,-81.316253
-49,-83.939358,-85.780133,-80.441885,-82.466737,-83.157028
-50,-85.780133,-87.804986,-82.650815,-84.307513,-85.135862
-51,-88.173141,-89.645762,-84.307513,-86.516443,-87.160715
-52,-90.013917,-91.118382,-86.700521,-88.541296,-89.093529
-53,-91.854692,-93.327312,-88.725374,-90.382072,-91.072362
-54,-93.695467,-95.536243,-90.382072,-92.406925,-93.005177
-55,-95.72032,-97.561096,-92.222847,-94.431778,-94.98401
-56,-97.561096,-99.401871,-93.695467,-95.72032,-96.594689
-57,-99.217794,-101.058569,-95.72032,-97.745173,-98.435464
-58,-100.874491,-102.899344,-97.561096,-99.217794,-100.138181
-59,-103.083422,-105.47643,-99.217794,-101.426724,-102.301092
-60,-104.556042,-106.396818,-101.058569,-103.451577,-103.865751
-61,-106.396818,-109.157981,-103.083422,-105.660507,-106.074682
-62,-108.973903,-110.998756,-104.556042,-107.501283,-108.007496
-63,-110.078368,-112.103221,-106.396818,-108.789826,-109.342058
-64,-112.103221,-113.575842,-108.053515,-110.814679,-111.136814
-65,-114.312152,-116.152927,-110.630601,-112.471376,-113.391764
-66,-113.391764,-117.44147,-112.103221,-113.575842,-114.128074
-67,-117.257392,-119.6504,-113.207687,-115.96885,-116.521082
-68,-119.282245,-121.307098,-115.784772,-117.993703,-118.591955
-69,-119.834478,-123.147874,-116.889237,-119.098168,-119.742439
-70,-122.043408,-124.804571,-118.91409,-121.307098,-121.767292
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.656698,1.47262,1.104465,1.47262,1.426601
10,3.313396,3.497473,3.129318,3.497473,3.359415
11,5.154171,5.706404,4.970094,5.338249,5.292229
12,7.363102,7.547179,6.994946,7.179024,7.271063
13,9.019799,9.387954,8.835722,9.019799,9.065819
14,11.044652,11.412807,10.49242,11.044652,10.998633
15,13.069505,13.253583,12.517273,12.885428,12.931447
16,14.726203,14.910281,14.358048,14.542126,14.634164
17,16.566979,16.935134,16.198823,16.566979,16.566979
18,18.591831,18.959987,18.039599,18.775909,18.591831
19,20.800762,21.352995,19.880374,20.616684,20.662704
20,23.009692,23.19377,22.089305,22.825615,22.779595
21,24.850468,25.034545,23.93008,24.482313,24.574351
22,27.059398,27.427553,26.139011,26.875321,26.875321
23,28.900174,29.268329,27.795708,28.716096,28.670077
24,31.293182,31.661337,29.820561,30.925027,30.925027
25,33.502112,33.870267,32.213569,32.949879,33.133957
26,35.342887,35.711043,34.054345,35.15881,35.066771
27,37.551818,37.919973,36.079198,37.36774,37.229682
28,39.760748,39.944826,38.288128,39.024438,39.254535
29,41.785601,42.337834,39.944826,41.417446,41.371427
30,44.178609,44.546764,41.969679,43.258222,43.488319
31,46.38754,46.38754,44.546764,45.835307,45.789288
32,48.59647,49.33278,46.571617,48.044238,48.136276
33,50.805401,51.357633,48.412393,50.069091,50.161129
34,52.830254,53.566564,50.621323,52.093944,52.278021
35,55.039184,55.591417,52.646176,53.934719,54.302874
36,56.87996,57.984425,54.486952,56.511804,56.465785
37,59.272968,59.8252,56.695882,58.35258,58.536657
38,61.297821,61.850053,59.08889,60.377433,60.653549
39,63.690829,63.690829,61.113743,62.770441,62.81646
40,65.715681,66.267914,62.770441,64.979371,64.933352
41,67.740534,68.845,64.795294,67.004224,67.096263
42,69.949465,70.685775,66.820147,68.845,69.075097
43,71.79024,72.342473,69.213155,70.685775,71.007911
44,73.999171,74.367326,70.685775,73.078783,73.032764
45,76.024024,76.576256,73.078783,75.287713,75.241694
46,78.417032,78.785187,75.287713,77.128489,77.404605
47,79.521497,81.54635,76.760334,78.969264,79.199361
48,82.466737,82.650815,79.153342,81.178195,81.362272
49,84.675668,85.411978,80.625962,83.01897,83.433145
50,86.332366,87.436831,83.203048,84.859746,85.457998
51,88.541296,88.725374,84.675668,86.884598,87.206734
52,90.197994,90.750227,86.332366,89.461684,89.185568
53,92.406925,92.77508,88.357219,90.750227,91.072362
54,94.063622,94.799933,90.197994,92.959157,93.005177
55,95.536243,96.824786,92.03877,94.615855,94.753913
56,98.113328,98.481483,93.695467,96.824786,96.778766
57,100.138181,100.690414,96.088475,97.929251,98.71158
58,101.794879,102.715267,97.929251,100.506336,100.736433
59,103.451577,104.187887,99.217794,102.163034,102.255073
60,104.924197,106.764973,101.426724,104.371965,104.371965
61,107.133128,108.421671,103.635654,106.21274,106.350798
62,109.157981,109.894291,105.292352,107.68536,108.007496
63,110.630601,111.919144,106.764973,109.894291,109.802252
64,112.287299,113.759919,108.789826,111.366911,111.550989
65,113.575842,115.416617,110.630601,113.023609,113.161667
66,114.864384,117.44147,112.103221,114.864384,114.818365
67,117.073315,119.282245,113.575842,117.257392,116.797199
68,119.834478,120.754866,115.232539,119.098168,118.730013
69,120.938943,122.411563,117.44147,120.570788,120.340691
70,121.123021,124.436416,119.466323,122.411563,121.859331
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.288543,-1.47262,-1.47262,-1.47262,-1.426601
-10,-3.497473,-3.497473,-3.129318,-3.313396,-3.359415
-11,-5.338249,-5.338249,-4.970094,-5.154171,-5.20019
-12,-7.179024,-7.547179,-6.810869,-7.179024,-7.179024
-13,-8.835722,-9.203877,-8.651644,-8.835722,-8.881741
-14,-11.044652,-11.412807,-10.860575,-11.044652,-11.090672
-15,-13.069505,-13.43766,-12.517273,-12.885428,-12.977467
-16,-14.726203,-15.278436,-14.173971,-14.542126,-14.680184
-17,-16.751056,-16.935134,-16.198823,-16.566979,-16.612998
-18,-18.591831,-18.959987,-18.039599,-18.591831,-18.545812
-19,-20.800762,-21.352995,-20.248529,-20.616684,-20.754743
-20,-22.825615,-23.19377,-22.089305,-22.273382,-22.595518
-21,-24.66639,-25.218623,-23.93008,-24.482313,-24.574351
-22,-26.875321,-27.427553,-25.954933,-26.507166,-26.691243
-23,-28.900174,-29.268329,-27.611631,-28.532019,-28.578038
-24,-30.925027,-31.477259,-30.004639,-30.740949,-30.786968
-25,-33.318035,-33.68619,-31.845414,-32.949879,-32.949879
-26,-35.15881,-36.079198,-33.870267,-34.790655,-34.974732
-27,-37.36774,-38.104051,-35.89512,-36.999585,-37.091624
-28,-39.392593,-40.497059,-37.919973,-38.840361,-39.162496
-29,-41.601524,-42.705989,-40.128904,-41.233369,-41.417446
-30,-43.810454,-44.730842,-42.521912,-43.258222,-43.580357
-31,-45.835307,-46.755695,-43.994532,-45.467152,-45.513172
-32,-48.044238,-49.33278,-46.203462,-47.676083,-47.814141
-33,-50.437246,-50.989478,-48.044238,-49.33278,-49.700936
-34,-52.462099,-53.934719,-50.253168,-51.541711,-52.047924
-35,-54.671029,-55.591417,-52.093944,-53.566564,-53.980738
-36,-57.064037,-58.168502,-54.855107,-55.775494,-56.465785
-37,-58.904812,-60.377433,-56.695882,-57.984425,-58.490638
-38,-60.929665,-62.586363,-58.35258,-60.009278,-60.469472
-39,-63.506751,-64.795294,-60.56151,-62.218208,-62.770441
-40,-65.531604,-66.820147,-62.770441,-64.058984,-64.795294
-41,-67.556457,-68.660922,-64.795294,-66.820147,-66.958205
-42,-69.58131,-71.238008,-67.004224,-68.292767,-69.029077
-43,-71.606163,-73.078783,-68.476845,-70.31762,-70.869853
-44,-73.999171,-75.103636,-71.05393,-72.710628,-73.216841
-45,-75.839946,-77.496644,-72.52655,-74.735481,-75.149655
-46,-77.864799,-79.153342,-74.919558,-76.760334,-77.174508
-47,-80.073729,-81.54635,-77.128489,-78.969264,-79.429458
-48,-82.098582,-83.387125,-78.417032,-80.81004,-81.178195
-49,-83.939358,-85.780133,-80.81004,-82.650815,-83.295086
-50,-85.780133,-87.989064,-82.650815,-84.859746,-85.319939
-51,-87.989064,-89.829839,-84.307513,-86.516443,-87.160715
-52,-90.013917,-91.118382,-86.700521,-88.357219,-89.04751
-53,-92.03877,-93.51139,-88.541296,-90.197994,-91.072362
-54,-93.879545,-95.72032,-90.382072,-92.222847,-93.051196
-55,-95.72032,-97.745173,-92.406925,-93.879545,-94.937991
-56,-97.561096,-99.217794,-94.431778,-96.088475,-96.824786
-57,-99.585949,-101.058569,-95.904398,-98.297406,-98.71158
-58,-101.058569,-102.899344,-97.561096,-100.138181,-100.414298
-59,-103.267499,-105.47643,-99.585949,-101.610802,-102.48517
-60,-105.292352,-106.764973,-101.610802,-103.819732,-104.371965
-61,-106.764973,-108.973903,-102.899344,-105.47643,-106.028662
-62,-108.973903,-110.998756,-105.108275,-107.501283,-108.145554
-63,-109.342058,-112.287299,-106.580895,-109.157981,-109.342058
-64,-112.103221,-113.943997,-108.237593,-110.814679,-111.274872
-65,-113.943997,-116.337005,-109.526136,-112.655454,-113.115648
-66,-115.232539,-117.625547,-111.735066,-113.759919,-114.588268
-67,-117.993703,-118.91409,-113.759919,-115.416617,-116.521082
-68,-118.545935,-121.859331,-115.048462,-117.809625,-118.315838
-69,-119.098168,-123.147874,-117.257392,-119.466323,-119.742439
-70,-122.227486,-124.804571,-119.282245,-121.675253,-121.997389
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.47262,1.656698,1.104465,1.104465,1.334562
10,3.129318,3.313396,3.129318,3.313396,3.221357
11,5.154171,5.522326,4.970094,5.154171,5.20019
12,7.363102,7.547179,6.810869,6.994946,7.179024
13,9.203877,9.387954,8.835722,9.019799,9.111838
14,11.044652,11.22873,10.49242,10.860575,10.906594
15,13.069505,13.253583,12.70135,13.069505,13.023486
16,14.726203,14.910281,14.173971,14.726203,14.634164
17,16.935134,17.119211,16.198823,16.751056,16.751056
18,18.591831,18.775909,18.039599,18.775909,18.545812
19,20.800762,21.168917,20.064452,20.616684,20.662704
20,22.641537,23.19377,22.089305,22.825615,22.687557
21,24.850468,25.218623,24.114158,24.66639,24.71241
22,26.875321,27.611631,25.770855,26.875321,26.783282
23,28.900174,29.268329,27.611631,28.900174,28.670077
24,31.109104,31.661337,30.004639,30.740949,30.879007
25,33.318035,33.870267,32.213569,32.949879,33.087938
26,35.526965,35.89512,34.238422,35.15881,35.204829
27,37.36774,37.919973,35.89512,37.36774,37.137644
28,39.760748,39.944826,38.104051,39.208516,39.254535
29,41.969679,42.337834,40.312981,41.785601,41.601524
30,44.178609,44.546764,42.337834,43.442299,43.626377
31,46.38754,46.38754,43.994532,45.65123,45.60521
32,48.228315,49.33278,46.203462,48.228315,47.998218
33,50.805401,50.805401,48.228315,49.700936,49.885013
34,52.830254,53.566564,50.253168,52.093944,52.185982
35,55.223262,55.775494,52.830254,54.118796,54.486952
36,57.248115,57.984425,54.671029,56.511804,56.603843
37,59.08889,59.8252,56.511804,58.35258,58.444619
38,61.113743,62.034131,58.720735,60.377433,60.56151
39,63.690829,63.874906,61.113743,62.954518,62.908499
40,65.715681,66.083837,63.138596,64.611216,64.887333
41,67.740534,68.660922,65.163449,67.004224,67.142282
42,69.765387,70.501697,66.636069,68.845,68.937038
43,71.974318,72.342473,69.213155,70.869853,71.099949
44,73.999171,74.551403,71.05393,72.894705,73.124802
45,76.208101,76.944411,72.894705,75.103636,75.287713
46,78.048877,79.153342,74.919558,77.312566,77.358586
47,80.073729,81.178195,77.312566,78.969264,79.383439
48,82.466737,83.01897,79.153342,81.362272,81.50033
49,84.49159,85.596056,80.81004,83.571203,83.617222
50,86.332366,86.884598,83.01897,85.227901,85.365959
51,87.989064,88.725374,85.043823,86.884598,87.160715
52,90.197994,91.118382,86.516443,88.909451,89.185568
53,92.222847,93.143235,88.357219,91.118382,91.210421
54,94.431778,95.352165,90.197994,92.591002,93.143235
55,96.272553,97.008863,92.03877,95.168088,95.122068
56,97.929251,98.849638,94.063622,96.640708,96.870805
57,100.138181,100.690414,96.45663,98.665561,98.987697
58,100.690414,103.083422,97.561096,100.322259,100.414298
59,103.819732,104.371965,99.954104,102.715267,102.715267
60,105.660507,106.94905,101.426724,104.556042,104.648081
61,107.317205,108.053515,103.267499,105.844585,106.120701
62,108.605748,110.078368,104.556042,107.68536,107.73138
63,110.998756,112.103221,107.133128,108.973903,109.802252
64,112.103221,113.391764,108.605748,111.182834,111.320892
65,112.471376,115.600695,110.630601,113.207687,112.97759
66,114.864384,117.257392,112.103221,115.048462,114.818365
67,117.993703,118.91409,113.943997,116.521082,116.843218
68,118.361858,120.202633,115.232539,118.545935,118.085741
69,120.570788,122.411563,117.625547,120.754866,120.340691
70,120.754866,124.252339,119.282245,120.938943,121.307098
-1,0.0,0.0,0.0,0.0,0.0
-2,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.0
-8,0.0,0.0,0.0,0.0,0.0
-9,-1.47262,-1.840775,-0.920388,-1.288543,-1.380582
-10,-3.497473,-3.681551,-3.129318,-3.129318,-3.359415
-11,-5.338249,-5.522326,-5.154171,-4.970094,-5.24621
-12,-7.179024,-7.363102,-6.994946,-7.179024,-7.179024
-13,-9.019799,-9.387954,-8.651644,-8.835722,-8.97378
-14,-11.22873,-11.412807,-10.49242,-11.044652,-11.044652
-15,-12.885428,-13.43766,-12.517273,-12.885428,-12.931447
-16,-14.542126,-15.094358,-14.173971,-14.542126,-14.588145
-17,-16.751056,-17.119211,-16.198823,-16.566979,-16.659017
-18,-18.407754,-19.144064,-17.855521,-18.407754,-18.453773
-19,-20.800762,-20.984839,-20.064452,-20.616684,-20.616684
-20,-22.641537,-23.19377,-21.905227,-22.45746,-22.549499
-21,-24.66639,-25.4027,-24.114158,-24.482313,-24.66639
-22,-26.691243,-27.427553,-25.770855,-26.323088,-26.553185
-23,-28.900174,-29.636484,-27.979786,-28.347941,-28.716096
-24,-30.925027,-31.661337,-30.004639,-30.740949,-30.832988
-25,-32.949879,-33.870267,-31.845414,-32.765802,-32.857841
-26,-35.15881,-35.89512,-34.054345,-34.606577,-34.928713
-27,-37.36774,-37.919973,-35.711043,-36.815508,-36.953566
-28,-39.576671,-40.497059,-37.919973,-38.656283,-39.162496
-29,-41.785601,-42.521912,-40.312981,-41.049291,-41.417446
-30,-43.810454,-44.546764,-42.337834,-43.258222,-43.488319
-31,-46.019385,-46.755695,-44.178609,-45.283075,-45.559191
-32,-48.228315,-49.33278,-46.019385,-47.492005,-47.768121
-33,-50.437246,-51.173556,-48.228315,-49.148703,-49.746955
-34,-52.646176,-53.566564,-50.253168,-51.357633,-51.955885
-35,-54.486952,-55.775494,-52.278021,-53.566564,-54.026758
-36,-56.87996,-57.800347,-54.855107,-55.775494,-56.327727
-37,-59.08889,-60.193355,-56.511804,-57.984425,-58.444619
-38,-61.113743,-62.402286,-58.536657,-60.009278,-60.515491
-39,-63.506751,-64.795294,-60.56151,-62.402286,-62.81646
-40,-65.531604,-66.451992,-63.138596,-64.427139,-64.887333
-41,-67.556457,-68.476845,-64.979371,-66.267914,-66.820147
-42,-69.765387,-71.05393,-67.188302,-68.108689,-69.029077
-43,-71.79024,-72.894705,-68.660922,-70.31762,-70.915872
-44,-73.999171,-74.919558,-71.05393,-72.710628,-73.170822
-45,-75.839946,-77.312566,-72.52655,-74.735481,-75.103636
-46,-77.496644,-78.785187,-74.735481,-76.760334,-76.944411
-47,-79.889652,-81.730427,-77.128489,-78.969264,-79.429458
-48,-81.914505,-83.571203,-79.153342,-80.441885,-81.270233
-49,-84.123435,-85.596056,-80.994117,-82.466737,-83.295086
-50,-85.964211,-87.252754,-82.650815,-84.859746,-85.181881
-51,-87.989064,-88.909451,-84.307513,-86.700521,-86.976637
